Sample 1	Sample 2	Matches	Mismatches	Jaccard Index	Mash-like distance	SNPs	SNP distance
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_28e_Rb_S158_L004_ksize_15	9683	29894	0.244662	0.0301159	2	0.000206548
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_29a_Rb_S159_L004_ksize_15	7021	29033	0.194736	0.0361577	23	0.00327589
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_29b_Rb_S160_L004_ksize_15	6713	26248	0.203665	0.0349517	15	0.00223447
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_29c_Rb_S161_L004_ksize_15	6978	26566	0.208025	0.034385	18	0.00257954
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_29d_Rb_S162_L004_ksize_15	7132	29987	0.192139	0.0365206	21	0.00294448
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_29e_Rb_S164_L004_ksize_15	6360	27759	0.186406	0.0373422	15	0.00235849
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_31a_Rb_S165_L004_ksize_15	6868	34332	0.166699	0.0404063	16	0.00232964
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_32a_Rb_S166_L004_ksize_15	6738	31513	0.176152	0.0388873	23	0.00341348
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_33a_Rb_S167_L004_ksize_15	6889	29172	0.191037	0.0366762	16	0.00232254
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_34a_Rb_S168_L004_ksize_15	6708	27352	0.196947	0.0358532	14	0.00208706
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_35a_Rb_S169_L004_ksize_15	6944	36773	0.15884	0.0417462	18	0.00259217
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_36a_Rb_S170_L004_ksize_15	6746	29260	0.187358	0.0372038	18	0.00266825
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_37a_Rb_S171_L004_ksize_15	7051	28414	0.198816	0.0355988	18	0.00255283
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_38a_Rb_S172_L004_ksize_15	6784	32711	0.171769	0.0395798	17	0.0025059
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_39a_Rb_S173_L004_ksize_15	6853	28184	0.195593	0.0360391	17	0.00248067
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_40a_Rb_S174_L004_ksize_15	6906	32892	0.173526	0.0392997	17	0.00246163
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_41a_Rb_S176_L004_ksize_15	6840	30716	0.182128	0.0379747	18	0.00263158
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_42a_Rb_S177_L004_ksize_15	6132	24428	0.200654	0.0353513	20	0.00326158
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_44a_Rb_S178_L004_ksize_15	5843	29687	0.164453	0.0407818	37	0.00633236
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_44b_Rb_S179_L004_ksize_15	4796	28406	0.144449	0.0444066	31	0.00646372
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_44c_Rb_S180_L004_ksize_15	4128	30155	0.12041	0.0495937	29	0.00702519
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_44d_Rb_S181_L004_ksize_15	5728	32749	0.148868	0.0435589	36	0.00628492
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_44e_Rb_S182_L004_ksize_15	5592	29461	0.15953	0.0416255	34	0.00608011
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_45a_Rb_S183_L004_ksize_15	4291	34388	0.110939	0.0519624	27	0.00629224
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_45b_Rb_S184_L004_ksize_15	4079	33894	0.107418	0.0529003	23	0.00563864
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_45c_Rb_S185_L004_ksize_15	3622	36585	0.0900838	0.0580685	22	0.00607399
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_45d_Rb_S186_L004_ksize_15	4084	34922	0.104702	0.0536473	23	0.00563173
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_45e_Rb_S188_L004_ksize_15	3697	36847	0.0911849	0.0577091	23	0.00622126
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_45f_Rb_S189_L004_ksize_15	3873	29659	0.115502	0.0507944	23	0.00593855
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_45g_Rb_S190_L004_ksize_15	4406	30791	0.125181	0.0484771	24	0.00544712
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_46a_Rb_S191_L004_ksize_15	6598	26476	0.199492	0.0355075	11	0.00166717
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_46b_Rb_S192_L004_ksize_15	6633	26200	0.202022	0.0351689	14	0.00211066
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_47a_Rb_S193_L004_ksize_15	9805	19806	0.331127	0.0225204	4	0.000407955
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_47b_Rb_S194_L004_ksize_15	8040	20951	0.277327	0.026909	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_47c_Rb_S195_L004_ksize_15	9240	20972	0.305839	0.0244644	3	0.000324675
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_47d_Rb_S196_L004_ksize_15	9194	20787	0.306661	0.0243981	5	0.000543833
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_47e_Rb_S197_L004_ksize_15	8942	19743	0.311731	0.023994	2	0.000223664
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_47f_Rb_S198_L004_ksize_15	9061	19931	0.312534	0.0239307	4	0.000441452
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_47g_Rb_S200_L004_ksize_15	9086	21508	0.296986	0.0251924	2	0.000220119
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_47h_Rb_S1_L004_ksize_15	9500	21418	0.307264	0.0243496	2	0.000210526
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_47i_Rb_S2_L004_ksize_15	9228	18454	0.333357	0.0223578	2	0.000216732
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_47j_Rb_S3_L004_ksize_15	9314	21131	0.305929	0.0244571	3	0.000322096
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_49a_Rb_S4_L004_ksize_15	6702	24635	0.213869	0.0336471	16	0.00238735
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_4a_Rb_S117_L004_ksize_15	6570	26245	0.200213	0.0354105	11	0.00167428
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_50a_Rb_S5_L004_ksize_15	6638	22198	0.230198	0.0317046	13	0.00195842
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_51a_Rb_S6_L004_ksize_15	6617	25961	0.203113	0.0350245	12	0.00181351
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_54a_Rb_S8_L004_ksize_15	5694	24099	0.191119	0.0366647	9	0.00158061
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_56a_Rb_S9_L004_ksize_15	6766	31045	0.178943	0.0384568	15	0.00221697
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_57a_Rb_S10_L004_ksize_15	6865	25362	0.21302	0.0337527	13	0.00189366
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_7a_Rb_S118_L004_ksize_15	4461	28957	0.133491	0.0466412	33	0.00739744
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_RNA_A_S1_ksize_15	6435	33989	0.159188	0.0416853	16	0.0024864
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_Water1_Rb_S127_L004_ksize_15	3370	103672	0.031483	0.0901987	20	0.00593472
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_Water2_Rb_S139_L004_ksize_15	559	98182	0.00566128	0.144729	8	0.0143113
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_Water3_Rb_S151_L004_ksize_15	500	85995	0.00578068	0.14406	3	0.006
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_Water4_Rb_S163_L004_ksize_15	506	102278	0.00492295	0.149213	8	0.0158103
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_Water5_Rb_S175_L004_ksize_15	1161	114379	0.0100485	0.126361	11	0.00947459
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_Water6_Rb_S187_L004_ksize_15	557	54674	0.0100849	0.126245	8	0.0143627
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_Water7_Rb_S199_L004_ksize_15	4354	86472	0.0479378	0.0771461	4	0.000918695
CMS002_053a_Rb_S7_L004_ksize_15	CMS_002_Water8_Rb_S11_L004_ksize_15	393	32818	0.0118334	0.121143	1	0.00254453
CMS002_053a_Rb_S7_L004_ksize_15	CMS_003_RNA_A_S2_ksize_15	4642	37576	0.109953	0.0522217	33	0.007109
CMS002_053a_Rb_S7_L004_ksize_15	CMS_004_RNA_A_S2_ksize_15	6391	26451	0.194598	0.0361768	13	0.00203411
CMS002_053a_Rb_S7_L004_ksize_15	CMS_005_RNA_A_S3_ksize_15	4530	41828	0.0977178	0.0556696	32	0.00706402
CMS002_053a_Rb_S7_L004_ksize_15	CMS_006_RNA_A_S5_ksize_15	9540	20956	0.312828	0.0239077	1	0.000104822
CMS002_053a_Rb_S7_L004_ksize_15	CMS_007_RNA_A_S12_ksize_15	7873	21241	0.27042	0.0275477	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_008_RNA_A_S3_ksize_15	4092	30229	0.119227	0.0498779	27	0.00659824
CMS002_053a_Rb_S7_L004_ksize_15	CMS_009_RNA_A_S13_ksize_15	3752	46623	0.0744814	0.0637386	24	0.00639659
CMS002_053a_Rb_S7_L004_ksize_15	CMS_010_RNA_A_S1_ksize_15	8547	18198	0.319574	0.0233848	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_011_RNA_A_S4_ksize_15	9453	28917	0.246364	0.0299364	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_012_RNA_A_S4_ksize_15	4503	37000	0.108498	0.0526091	29	0.00644015
CMS002_053a_Rb_S7_L004_ksize_15	CMS_013_RNA_A_S5_ksize_15	8390	26348	0.241522	0.0304511	2	0.000238379
CMS002_053a_Rb_S7_L004_ksize_15	CMS_014_RNA_A_S5_ksize_15	4628	32741	0.123846	0.0487847	32	0.00691443
CMS002_053a_Rb_S7_L004_ksize_15	CMS_015_RNA_A_S13_ksize_15	8610	18862	0.31341	0.023862	1	0.000116144
CMS002_053a_Rb_S7_L004_ksize_15	CMS_016_RNA_A_S6_ksize_15	4489	35609	0.111951	0.0516989	32	0.00712854
CMS002_053a_Rb_S7_L004_ksize_15	CMS_017_RNA_A_S6_ksize_15	8866	19888	0.30834	0.0242634	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_018_RNA_A_S14_ksize_15	8379	25479	0.247475	0.02982	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_019_RNA_A_S14_ksize_15	8930	18161	0.32963	0.0226303	4	0.000447928
CMS002_053a_Rb_S7_L004_ksize_15	CMS_020_RNA_A_S15_ksize_15	8784	32197	0.214343	0.0335882	2	0.000227687
CMS002_053a_Rb_S7_L004_ksize_15	CMS_021_RNA_A_S16_ksize_15	9011	22064	0.289976	0.0257882	3	0.000332926
CMS002_053a_Rb_S7_L004_ksize_15	CMS_022_RNA_A_S6_ksize_15	8422	26071	0.244165	0.0301686	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_023_RNA_A_S17_ksize_15	8925	19896	0.30967	0.0241573	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_024_RNA_A_S15_ksize_15	8369	26706	0.238603	0.0307675	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_025_RNA_A_S7_ksize_15	4182	30529	0.120481	0.0495767	27	0.00645624
CMS002_053a_Rb_S7_L004_ksize_15	CMS_026_RNA_A_S18_ksize_15	4271	27904	0.132743	0.0468012	26	0.00608757
CMS002_053a_Rb_S7_L004_ksize_15	CMS_027_RNA_A_S16_ksize_15	5636	32497	0.147798	0.0437614	14	0.00248403
CMS002_053a_Rb_S7_L004_ksize_15	CMS_028_RNA_A_S17_ksize_15	6204	29024	0.17611	0.0388939	15	0.00241779
CMS002_053a_Rb_S7_L004_ksize_15	CMS_029_RNA_A_S18_ksize_15	6145	48499	0.112455	0.0515685	11	0.00179007
CMS002_053a_Rb_S7_L004_ksize_15	CMS_030_RNA_A_S7_ksize_15	6933	32495	0.175839	0.0389361	12	0.00173085
CMS002_053a_Rb_S7_L004_ksize_15	CMS_031_RNA_A_S19_ksize_15	5869	30826	0.15994	0.0415541	15	0.0025558
CMS002_053a_Rb_S7_L004_ksize_15	CMS_032_RNA_A_S7_ksize_15	6522	29125	0.182961	0.0378502	16	0.00245324
CMS002_053a_Rb_S7_L004_ksize_15	CMS_033_RNA_A_S8_ksize_15	6757	29087	0.188511	0.0370371	20	0.00295989
CMS002_053a_Rb_S7_L004_ksize_15	CMS_034_RNA_A_S19_ksize_15	6813	29163	0.189376	0.0369129	19	0.00278879
CMS002_053a_Rb_S7_L004_ksize_15	CMS_035_RNA_A_S20_ksize_15	7802	27145	0.223252	0.0325103	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_036_RNA_A_S20_ksize_15	6787	28939	0.189974	0.0368275	23	0.00338883
CMS002_053a_Rb_S7_L004_ksize_15	CMS_037_RNA_A_S21_ksize_15	8930	20779	0.300582	0.0248935	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_038_RNA_A_S22_ksize_15	6555	26148	0.20044	0.03538	16	0.00244088
CMS002_053a_Rb_S7_L004_ksize_15	CMS_039_RNA_A_S9_ksize_15	6412	22624	0.220829	0.0327983	15	0.00233936
CMS002_053a_Rb_S7_L004_ksize_15	CMS_040_RNA_A_S21_ksize_15	5603	23321	0.193715	0.0362998	10	0.00178476
CMS002_053a_Rb_S7_L004_ksize_15	CMS_041_RNA_A_S10_ksize_15	6443	27820	0.188045	0.0371043	11	0.00170728
CMS002_053a_Rb_S7_L004_ksize_15	CMS_042_RNA_A_S23_ksize_15	6529	23260	0.219175	0.0329972	16	0.0024506
CMS002_053a_Rb_S7_L004_ksize_15	CMS_043_RNA_A_S24_ksize_15	6551	27787	0.19078	0.0367128	15	0.00228973
CMS002_053a_Rb_S7_L004_ksize_15	CMS_044_RNA_A_S25_ksize_15	5775	28083	0.170565	0.0397734	9	0.00155844
CMS002_053a_Rb_S7_L004_ksize_15	CMS_045_RNA_A_S2_ksize_15	9020	27825	0.244809	0.0301003	2	0.000221729
CMS002_053a_Rb_S7_L004_ksize_15	CMS_046_RNA_A_S3_ksize_15	6496	31732	0.169928	0.0398767	15	0.00230911
CMS002_053a_Rb_S7_L004_ksize_15	CMS_047_RNA_A_S4_ksize_15	8218	30126	0.214323	0.0335907	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_048_RNA_A_S5_ksize_15	8402	21565	0.280375	0.0266333	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_049_RNA_A_S6_ksize_15	9205	25571	0.264694	0.0280924	3	0.00032591
CMS002_053a_Rb_S7_L004_ksize_15	CMS_050_RNA_A_S23_ksize_15	7693	23402	0.247403	0.0298275	1	0.000129988
CMS002_053a_Rb_S7_L004_ksize_15	CMS_051_RNA_A_S8_ksize_15	7340	34780	0.174264	0.0391832	19	0.00258856
CMS002_053a_Rb_S7_L004_ksize_15	CMS_052_RNA_A_S7_ksize_15	8543	18986	0.310327	0.0241051	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_053_RNA_A_S8_ksize_15	8304	19625	0.297325	0.0251641	1	0.000120424
CMS002_053a_Rb_S7_L004_ksize_15	CMS_054_RNA_A_S11_ksize_15	6248	24672	0.20207	0.0351626	13	0.00208067
CMS002_053a_Rb_S7_L004_ksize_15	CMS_055_RNA_A_S9_ksize_15	7957	19048	0.294649	0.0253891	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_056_RNA_A_S10_ksize_15	8090	21933	0.26946	0.027638	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_057_RNA_A_S11_ksize_15	8472	26535	0.242009	0.0303988	1	0.000118036
CMS002_053a_Rb_S7_L004_ksize_15	CMS_058_RNA_A_S9_ksize_15	9671	26464	0.267635	0.0278108	0	0
CMS002_053a_Rb_S7_L004_ksize_15	CMS_059_RNA_A_S10_ksize_15	7241	42692	0.145014	0.0442965	15	0.00207154
CMS002_053a_Rb_S7_L004_ksize_15	CMS_060_RNA_A_S12_ksize_15	4064	29610	0.120687	0.0495275	27	0.0066437
CMS002_053a_Rb_S7_L004_ksize_15	CMS_water1_S11_ksize_15	966	24866	0.0373955	0.0848313	1	0.0010352
CMS002_053a_Rb_S7_L004_ksize_15	CMS_water2_S24_ksize_15	4954	55720	0.0816495	0.060989	4	0.000807428
CMS002_053a_Rb_S7_L004_ksize_15	CMS_water3_Qiagen_S26_ksize_15	7520	39944	0.158436	0.0418171	14	0.0018617
CMS002_053a_Rb_S7_L004_ksize_15	CMS_water4_Zymo_S27_ksize_15	1841	76465	0.0235103	0.0993679	1	0.000543183
CMS002_053a_Rb_S7_L004_ksize_15	CMS_water5_RNA_A_S12_ksize_15	2404	35988	0.0626172	0.0689775	0	0
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_13a_Rb_S120_L004_ksize_15	9754	9857	0.497374	0.0131929	0	0
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_16a_Rb_S121_L004_ksize_15	3983	16104	0.198287	0.0356704	26	0.00652774
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_17a_Rb_S122_L004_ksize_15	3999	21449	0.157144	0.0420452	26	0.00650163
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_17b_Rb_S123_L004_ksize_15	3915	22596	0.147675	0.043785	28	0.00715198
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_17c_Rb_S124_L004_ksize_15	3939	25083	0.135725	0.0461694	29	0.00736227
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_17d_Rb_S125_L004_ksize_15	3926	27479	0.125012	0.0485159	25	0.0063678
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_17e_Rb_S126_L004_ksize_15	3974	17620	0.184033	0.037691	25	0.00629089
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_18a_Rb_S128_L004_ksize_15	4072	19306	0.174181	0.0391963	28	0.00687623
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_18b_Rb_S129_L004_ksize_15	3993	23612	0.144648	0.0443679	27	0.00676183
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_19a_Rb_S130_L004_ksize_15	3942	21566	0.15454	0.0425116	26	0.00659564
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_1a_Rb_S116_L004_ksize_15	9880	10234	0.4912	0.0134625	0	0
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_20a_Rb_S131_L004_ksize_15	4158	16992	0.196596	0.0359013	27	0.00649351
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_20b_Rb_S132_L004_ksize_15	4151	17522	0.191529	0.0366067	26	0.00626355
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_20c_Rb_S133_L004_ksize_15	4222	17341	0.195798	0.0360109	27	0.00639507
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_20d_Rb_S134_L004_ksize_15	4025	18418	0.179343	0.0383956	22	0.00546584
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_20e_Rb_S135_L004_ksize_15	4083	18478	0.180976	0.0381479	26	0.00636787
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_21a_Rb_S136_L004_ksize_15	4160	19188	0.178174	0.0385747	28	0.00673077
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_22a_Rb_S137_L004_ksize_15	8231	10704	0.434698	0.0161584	1	0.000121492
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_23a_Rb_S138_L004_ksize_15	7994	11110	0.418446	0.01702	1	0.000125094
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_25a_Rb_S140_L004_ksize_15	3613	18204	0.165605	0.0405885	25	0.00691946
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_25b_Rb_S141_L004_ksize_15	3783	19057	0.16563	0.0405842	26	0.00687285
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_25c_Rb_S142_L004_ksize_15	3854	21269	0.153405	0.0427175	26	0.00674624
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_25d_Rb_S143_L004_ksize_15	4169	19002	0.179923	0.0383073	26	0.00623651
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_25e_Rb_S144_L004_ksize_15	3914	20856	0.158014	0.0418914	26	0.00664282
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_25f_Rb_S145_L004_ksize_15	3839	20819	0.15569	0.0423045	26	0.0067726
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_26a_Rb_S146_L004_ksize_15	4304	18302	0.190392	0.0367679	23	0.00534387
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_26b_Rb_S147_L004_ksize_15	4155	18250	0.18545	0.0374822	23	0.0055355
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_26c_Rb_S148_L004_ksize_15	4225	23105	0.154592	0.0425021	24	0.00568047
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_26d_Rb_S149_L004_ksize_15	3979	19956	0.166242	0.0404823	22	0.00552903
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_26e_Rb_S150_L004_ksize_15	4289	25599	0.143502	0.044592	24	0.00559571
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_27a_Rb_S152_L004_ksize_15	9556	8648	0.52494	0.0120413	0	0
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_27b_Rb_S153_L004_ksize_15	9797	13682	0.417266	0.0170843	2	0.000204144
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_28a_Rb_S154_L004_ksize_15	6352	12525	0.336494	0.0221315	10	0.00157431
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_28b_Rb_S155_L004_ksize_15	6476	14199	0.313229	0.0238762	10	0.00154416
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_28c_Rb_S156_L004_ksize_15	6451	15585	0.292748	0.0255505	12	0.00186018
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_28d_Rb_S157_L004_ksize_15	6504	14124	0.3153	0.0237145	10	0.00153752
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_28e_Rb_S158_L004_ksize_15	6339	24664	0.204464	0.0348468	15	0.0023663
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_29a_Rb_S159_L004_ksize_15	6544	18069	0.265876	0.0279788	12	0.00183374
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_29b_Rb_S160_L004_ksize_15	6394	14968	0.299317	0.0249982	11	0.00172036
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_29c_Rb_S161_L004_ksize_15	6477	15650	0.292719	0.025553	11	0.00169832
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_29d_Rb_S162_L004_ksize_15	6628	19077	0.257849	0.0287625	11	0.00165963
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_29e_Rb_S164_L004_ksize_15	6034	16493	0.267856	0.0277898	11	0.001823
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_31a_Rb_S165_L004_ksize_15	6464	23222	0.217746	0.0331704	13	0.00201114
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_32a_Rb_S166_L004_ksize_15	6245	20581	0.232797	0.0314106	13	0.00208167
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_33a_Rb_S167_L004_ksize_15	6480	18072	0.26393	0.0281662	12	0.00185185
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_34a_Rb_S168_L004_ksize_15	6335	16180	0.281368	0.0265443	12	0.00189424
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_35a_Rb_S169_L004_ksize_15	6437	25869	0.199251	0.03554	12	0.00186422
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_36a_Rb_S170_L004_ksize_15	6265	18304	0.254996	0.0290481	12	0.0019154
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_37a_Rb_S171_L004_ksize_15	6584	17430	0.274173	0.0271982	11	0.00167072
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_38a_Rb_S172_L004_ksize_15	6408	21545	0.229242	0.0318138	10	0.00156055
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_39a_Rb_S173_L004_ksize_15	6401	17170	0.271563	0.0274407	11	0.00171848
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_40a_Rb_S174_L004_ksize_15	6427	21932	0.22663	0.0321148	12	0.00186712
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_41a_Rb_S176_L004_ksize_15	6357	19764	0.243367	0.0302535	13	0.00204499
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_42a_Rb_S177_L004_ksize_15	5891	12992	0.311974	0.0239749	11	0.00186726
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_44a_Rb_S178_L004_ksize_15	5669	18117	0.238333	0.0307969	30	0.00529194
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_44b_Rb_S179_L004_ksize_15	4552	16976	0.211446	0.0339502	27	0.00593146
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_44c_Rb_S180_L004_ksize_15	4030	18433	0.179406	0.038386	25	0.00620347
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_44d_Rb_S181_L004_ksize_15	5522	21243	0.206314	0.0346057	32	0.005795
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_44e_Rb_S182_L004_ksize_15	5444	17839	0.233819	0.031296	30	0.00551065
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_45a_Rb_S183_L004_ksize_15	4844	21364	0.184829	0.0375734	26	0.00536746
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_45b_Rb_S184_L004_ksize_15	3879	22376	0.147743	0.0437719	22	0.00567156
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_45c_Rb_S185_L004_ksize_15	3465	24981	0.12181	0.049261	20	0.00577201
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_45d_Rb_S186_L004_ksize_15	3950	23272	0.145103	0.0442793	22	0.00556962
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_45e_Rb_S188_L004_ksize_15	3587	25149	0.124826	0.0485586	21	0.00585447
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_45f_Rb_S189_L004_ksize_15	3688	18111	0.169182	0.039998	21	0.00569414
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_45g_Rb_S190_L004_ksize_15	4406	18873	0.189269	0.0369283	22	0.00499319
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_46a_Rb_S191_L004_ksize_15	9495	8764	0.520018	0.0122409	0	0
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_46b_Rb_S192_L004_ksize_15	9473	8602	0.524094	0.0120754	0	0
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_47a_Rb_S193_L004_ksize_15	6468	14562	0.307561	0.0243258	13	0.00200989
CMS_002_10a_Rb_S119_L004_ksize_15	CMS_002_47b_Rb_S194_L004_ksize_15	5917	13279	0.308241	0.0242713	10	0.00169005
