sample	sci_name	group
CMS001_013_Ra_S5	Halomonas	Bacteria
CMS002_049a_Rb_S4_L004	Carnobacterium	Bacteria
CMS001_001_Ra_S1	Eukaryota	Eukaryota
CMS001_003_Ra_S2	Eukaryota	Eukaryota
CMS001_005_Ra_S3	Eukaryota	Eukaryota
CMS001_007_Ra_S12	Eukaryota	Eukaryota
CMS001_008_Ra_S3	Eukaryota	Eukaryota
CMS001_009_Ra_S13	Eukaryota	Eukaryota
CMS001_011_Ra_S4	Eukaryota	Eukaryota
CMS001_012_Ra_S4	Eukaryota	Eukaryota
CMS001_014_Ra_S5	Eukaryota	Eukaryota
CMS001_016_Ra_S6	Eukaryota	Eukaryota
CMS001_020_Ra_S15	Eukaryota	Eukaryota
CMS001_022_Ra_S6	Eukaryota	Eukaryota
CMS001_023_Ra_S17	Eukaryota	Eukaryota
CMS001_024_Ra_S15	Eukaryota	Eukaryota
CMS001_025_Ra_S7	Eukaryota	Eukaryota
CMS001_026_Ra_S18	Eukaryota	Eukaryota
CMS001_027_Ra_S16	Eukaryota	Eukaryota
CMS001_028_Ra_S17	Eukaryota	Eukaryota
CMS001_029_Ra_S18	Eukaryota	Eukaryota
CMS001_033_Ra_S8	Eukaryota	Eukaryota
CMS001_035_Ra_S20	Eukaryota	Eukaryota
CMS001_036_Ra_S20	Eukaryota	Eukaryota
CMS001_038_Ra_S22	Eukaryota	Eukaryota
CMS001_040_Ra_S21	Eukaryota	Eukaryota
CMS001_041_Ra_S10	Eukaryota	Eukaryota
CMS001_042_Ra_S23	Eukaryota	Eukaryota
CMS001_043_Ra_S24	Eukaryota	Eukaryota
CMS001_049_Ra_S6	Eukaryota	Eukaryota
CMS001_050_Ra_S23	Eukaryota	Eukaryota
CMS001_051_Ra_S8	Eukaryota	Eukaryota
CMS001_052_Ra_S7	Eukaryota	Eukaryota
CMS001_053_Ra_S8	Eukaryota	Eukaryota
CMS001_054_Ra_S11	Eukaryota	Eukaryota
CMS001_057_Ra_S11	Eukaryota	Eukaryota
CMS001_058_Ra_S9	Eukaryota	Eukaryota
CMS001_059_Ra_S10	Eukaryota	Eukaryota
CMS001_060_Ra_S12	Eukaryota	Eukaryota
CMS001_water3_Qiagen_S26	Eukaryota	Eukaryota
CMS001_water4_Zymo_S27	Eukaryota	Eukaryota
CMS002_004a_Rb_S117_L004	Eukaryota	Eukaryota
CMS002_007a_Rb_S118_L004	Eukaryota	Eukaryota
CMS002_020a_Rb_S131_L004	Eukaryota	Eukaryota
CMS002_021a_Rb_S136_L004	Eukaryota	Eukaryota
CMS002_025c_Rb_S142_L004	Eukaryota	Eukaryota
CMS002_029a_Rb_S159_L004	Eukaryota	Eukaryota
CMS002_029d_Rb_S162_L004	Eukaryota	Eukaryota
CMS002_040a_Rb_S174_L004	Eukaryota	Eukaryota
CMS002_047e_Rb_S197_L004	Eukaryota	Eukaryota
CMS002_047j_Rb_S3_L004	Eukaryota	Eukaryota
CMS002_053a_Rb_S7_L004	Eukaryota	Eukaryota
CMS002_0Water1_Rb_S127_L004	Eukaryota	Eukaryota
CMS002_0Water4_Rb_S163_L004	Eukaryota	Eukaryota
CMS002_0Water5_Rb_S175_L004	Eukaryota	Eukaryota
CMS002_0Water6_Rb_S187_L004	Eukaryota	Eukaryota
CMS002_0Water7_Rb_S199_L004	Eukaryota	Eukaryota
CMS001_036_Ra_S20	Gelidium	Eukaryota
CMS001_036_Ra_S20	Bacillariophyta	Eukaryota
CMS002_047f_Rb_S198_L004	Symbiodinium microadriaticum	Eukaryota
CMS002_056a_Rb_S9_L004	Euglena gracilis	Eukaryota
CMS002_0Water4_Rb_S163_L004	Chlorophyta	Eukaryota
CMS002_047a_Rb_S193_L004	Chlamydomonadales	Eukaryota
CMS001_027_Ra_S16	Chlamydomonas reinhardtii	Eukaryota
CMS001_045_Ra_S2	Chlamydomonas reinhardtii	Eukaryota
CMS001_060_Ra_S12	Chlamydomonas reinhardtii	Eukaryota
CMS002_028c_Rb_S156_L004	Chlamydomonas reinhardtii	Eukaryota
CMS002_038a_Rb_S172_L004	Chlamydomonas reinhardtii	Eukaryota
CMS002_040a_Rb_S174_L004	Chlamydomonas reinhardtii	Eukaryota
CMS001_002_Ra_S1	Volvox carteri f. nagariensis	Eukaryota
CMS001_025_Ra_S7	Volvox carteri f. nagariensis	Eukaryota
CMS002_020b_Rb_S132_L004	Volvox carteri f. nagariensis	Eukaryota
CMS002_029a_Rb_S159_L004	Volvox carteri f. nagariensis	Eukaryota
CMS002_0Water4_Rb_S163_L004	Chloroidium saccharophilum	Eukaryota
CMS001_012_Ra_S4	Pediastrum	Eukaryota
CMS002_020a_Rb_S131_L004	Pediastrum	Eukaryota
CMS002_020c_Rb_S133_L004	Pediastrum	Eukaryota
CMS002_020e_Rb_S135_L004	Pediastrum	Eukaryota
CMS002_021a_Rb_S136_L004	Pediastrum	Eukaryota
CMS001_003_Ra_S2	Pediastrum duplex	Eukaryota
CMS002_021a_Rb_S136_L004	Pediastrum duplex	Eukaryota
CMS002_0Water4_Rb_S163_L004	Myrmecia israeliensis	Eukaryota
CMS001_028_Ra_S17	Physcomitrella patens	Eukaryota
CMS002_047c_Rb_S195_L004	Physcomitrella patens	Eukaryota
CMS001_water4_Zymo_S27	Magnoliopsida	Eukaryota
CMS002_047c_Rb_S195_L004	Magnoliopsida	Eukaryota
CMS002_045b_Rb_S184_L004	Menispermaceae	Eukaryota
CMS001_014_Ra_S5	Papaver somniferum	Eukaryota
CMS002_020d_Rb_S134_L004	Papaver somniferum	Eukaryota
CMS002_028c_Rb_S156_L004	Papaver somniferum	Eukaryota
CMS002_047c_Rb_S195_L004	Papaver somniferum	Eukaryota
CMS002_053a_Rb_S7_L004	Papaver somniferum	Eukaryota
CMS002_020e_Rb_S135_L004	Cannabaceae	Eukaryota
CMS002_0Water5_Rb_S175_L004	Fagales	Eukaryota
CMS001_022_Ra_S6	Caryophyllales	Eukaryota
CMS001_036_Ra_S20	Caryophyllales	Eukaryota
CMS001_037_Ra_S21	Caryophyllales	Eukaryota
CMS001_009_Ra_S13	Beta vulgaris subsp. vulgaris	Eukaryota
CMS002_020e_Rb_S135_L004	Beta vulgaris subsp. vulgaris	Eukaryota
CMS002_021a_Rb_S136_L004	Beta vulgaris subsp. vulgaris	Eukaryota
CMS001_005_Ra_S3	Spinacia oleracea	Eukaryota
CMS001_036_Ra_S20	Spinacia oleracea	Eukaryota
CMS002_034a_Rb_S168_L004	Spinacia oleracea	Eukaryota
CMS001_060_Ra_S12	Gossypium	Eukaryota
CMS002_029c_Rb_S161_L004	Gossypium	Eukaryota
CMS001_005_Ra_S3	Gossypium hirsutum	Eukaryota
CMS001_008_Ra_S3	Gossypium hirsutum	Eukaryota
CMS001_016_Ra_S6	Gossypium hirsutum	Eukaryota
CMS001_017_Ra_S6	Gossypium hirsutum	Eukaryota
CMS001_021_Ra_S16	Gossypium hirsutum	Eukaryota
CMS001_025_Ra_S7	Gossypium hirsutum	Eukaryota
CMS001_031_Ra_S19	Gossypium hirsutum	Eukaryota
CMS001_033_Ra_S8	Gossypium hirsutum	Eukaryota
CMS001_039_Ra_S9	Gossypium hirsutum	Eukaryota
CMS001_051_Ra_S8	Gossypium hirsutum	Eukaryota
CMS001_060_Ra_S12	Gossypium hirsutum	Eukaryota
CMS001_water3_Qiagen_S26	Gossypium hirsutum	Eukaryota
CMS002_007a_Rb_S118_L004	Gossypium hirsutum	Eukaryota
CMS002_020e_Rb_S135_L004	Gossypium hirsutum	Eukaryota
CMS002_021a_Rb_S136_L004	Gossypium hirsutum	Eukaryota
CMS002_028a_Rb_S154_L004	Gossypium hirsutum	Eukaryota
CMS002_029e_Rb_S164_L004	Gossypium hirsutum	Eukaryota
CMS002_047j_Rb_S3_L004	Gossypium hirsutum	Eukaryota
CMS001_003_Ra_S2	Theobroma cacao	Eukaryota
CMS001_005_Ra_S3	Theobroma cacao	Eukaryota
CMS001_016_Ra_S6	Theobroma cacao	Eukaryota
CMS001_026_Ra_S18	Theobroma cacao	Eukaryota
CMS001_031_Ra_S19	Theobroma cacao	Eukaryota
CMS001_036_Ra_S20	Theobroma cacao	Eukaryota
CMS001_060_Ra_S12	Theobroma cacao	Eukaryota
CMS002_007a_Rb_S118_L004	Theobroma cacao	Eukaryota
CMS002_020b_Rb_S132_L004	Theobroma cacao	Eukaryota
CMS002_020e_Rb_S135_L004	Theobroma cacao	Eukaryota
CMS002_021a_Rb_S136_L004	Theobroma cacao	Eukaryota
CMS002_032a_Rb_S166_L004	Theobroma cacao	Eukaryota
CMS002_035a_Rb_S169_L004	Theobroma cacao	Eukaryota
CMS002_047g_Rb_S200_L004	Theobroma cacao	Eukaryota
CMS002_053a_Rb_S7_L004	Theobroma cacao	Eukaryota
CMS002_056a_Rb_S9_L004	Theobroma cacao	Eukaryota
CMS002_020e_Rb_S135_L004	Carica papaya	Eukaryota
CMS001_001_Ra_S1	Cucumis melo	Eukaryota
CMS001_005_Ra_S3	Cucumis melo	Eukaryota
CMS001_006_Ra_S5	Cucumis melo	Eukaryota
CMS001_008_Ra_S3	Cucumis melo	Eukaryota
CMS001_013_Ra_S5	Cucumis melo	Eukaryota
CMS001_014_Ra_S5	Cucumis melo	Eukaryota
CMS001_016_Ra_S6	Cucumis melo	Eukaryota
CMS001_017_Ra_S6	Cucumis melo	Eukaryota
CMS001_019_Ra_S14	Cucumis melo	Eukaryota
CMS001_020_Ra_S15	Cucumis melo	Eukaryota
CMS001_026_Ra_S18	Cucumis melo	Eukaryota
CMS001_036_Ra_S20	Cucumis melo	Eukaryota
CMS001_037_Ra_S21	Cucumis melo	Eukaryota
CMS001_045_Ra_S2	Cucumis melo	Eukaryota
CMS001_051_Ra_S8	Cucumis melo	Eukaryota
CMS001_053_Ra_S8	Cucumis melo	Eukaryota
CMS002_007a_Rb_S118_L004	Cucumis melo	Eukaryota
CMS002_020a_Rb_S131_L004	Cucumis melo	Eukaryota
CMS002_020e_Rb_S135_L004	Cucumis melo	Eukaryota
CMS002_021a_Rb_S136_L004	Cucumis melo	Eukaryota
CMS002_028e_Rb_S158_L004	Cucumis melo	Eukaryota
CMS002_029a_Rb_S159_L004	Cucumis melo	Eukaryota
CMS002_029b_Rb_S160_L004	Cucumis melo	Eukaryota
CMS002_029c_Rb_S161_L004	Cucumis melo	Eukaryota
CMS002_032a_Rb_S166_L004	Cucumis melo	Eukaryota
CMS002_033a_Rb_S167_L004	Cucumis melo	Eukaryota
CMS002_034a_Rb_S168_L004	Cucumis melo	Eukaryota
CMS002_035a_Rb_S169_L004	Cucumis melo	Eukaryota
CMS002_039a_Rb_S173_L004	Cucumis melo	Eukaryota
CMS002_040a_Rb_S174_L004	Cucumis melo	Eukaryota
CMS002_047a_Rb_S193_L004	Cucumis melo	Eukaryota
CMS002_047d_Rb_S196_L004	Cucumis melo	Eukaryota
CMS002_047j_Rb_S3_L004	Cucumis melo	Eukaryota
CMS002_053a_Rb_S7_L004	Cucumis melo	Eukaryota
CMS002_056a_Rb_S9_L004	Cucumis melo	Eukaryota
CMS002_028d_Rb_S157_L004	Cucurbita	Eukaryota
CMS001_001_Ra_S1	Cucurbita maxima	Eukaryota
CMS002_029a_Rb_S159_L004	Cucurbita moschata	Eukaryota
CMS001_051_Ra_S8	Cucurbita pepo subsp. pepo	Eukaryota
CMS002_029e_Rb_S164_L004	Momordica charantia	Eukaryota
CMS002_021a_Rb_S136_L004	Salicaceae	Eukaryota
CMS001_001_Ra_S1	Populus trichocarpa	Eukaryota
CMS001_017_Ra_S6	Populus trichocarpa	Eukaryota
CMS001_037_Ra_S21	Populus trichocarpa	Eukaryota
CMS001_039_Ra_S9	Populus trichocarpa	Eukaryota
CMS001_060_Ra_S12	Populus trichocarpa	Eukaryota
CMS002_020a_Rb_S131_L004	Populus trichocarpa	Eukaryota
CMS002_021a_Rb_S136_L004	Populus trichocarpa	Eukaryota
CMS002_029a_Rb_S159_L004	Populus trichocarpa	Eukaryota
CMS002_029c_Rb_S161_L004	Populus trichocarpa	Eukaryota
CMS002_047j_Rb_S3_L004	Populus trichocarpa	Eukaryota
CMS002_053a_Rb_S7_L004	Populus trichocarpa	Eukaryota
CMS002_021a_Rb_S136_L004	Brassicales	Eukaryota
CMS002_020a_Rb_S131_L004	Brassicaceae	Eukaryota
CMS001_005_Ra_S3	Arabidopsis	Eukaryota
CMS001_006_Ra_S5	Arabidopsis thaliana	Eukaryota
CMS001_008_Ra_S3	Arabidopsis thaliana	Eukaryota
CMS001_021_Ra_S16	Arabidopsis thaliana	Eukaryota
CMS001_022_Ra_S6	Arabidopsis thaliana	Eukaryota
CMS001_057_Ra_S11	Arabidopsis thaliana	Eukaryota
CMS002_007a_Rb_S118_L004	Arabidopsis thaliana	Eukaryota
CMS002_020a_Rb_S131_L004	Arabidopsis thaliana	Eukaryota
CMS002_021a_Rb_S136_L004	Arabidopsis thaliana	Eukaryota
CMS002_033a_Rb_S167_L004	Arabidopsis thaliana	Eukaryota
CMS002_047d_Rb_S196_L004	Arabidopsis thaliana	Eukaryota
CMS002_053a_Rb_S7_L004	Arabidopsis thaliana	Eukaryota
CMS002_056a_Rb_S9_L004	Arabidopsis thaliana	Eukaryota
CMS001_009_Ra_S13	Brassica	Eukaryota
CMS001_054_Ra_S11	Brassica	Eukaryota
CMS001_058_Ra_S9	Brassica	Eukaryota
CMS002_020b_Rb_S132_L004	Brassica	Eukaryota
CMS002_021a_Rb_S136_L004	Brassica	Eukaryota
CMS002_0Water5_Rb_S175_L004	Brassica	Eukaryota
CMS002_001a_Rb_S116_L004	Brassica napus	Eukaryota
CMS002_007a_Rb_S118_L004	Brassica napus	Eukaryota
CMS002_027b_Rb_S153_L004	Brassica napus	Eukaryota
CMS001_016_Ra_S6	Brassica rapa	Eukaryota
CMS001_020_Ra_S15	Brassica rapa	Eukaryota
CMS001_026_Ra_S18	Brassica rapa	Eukaryota
CMS001_028_Ra_S17	Brassica rapa	Eukaryota
CMS001_049_Ra_S6	Brassica rapa	Eukaryota
CMS001_060_Ra_S12	Brassica rapa	Eukaryota
CMS002_007a_Rb_S118_L004	Brassica rapa	Eukaryota
CMS002_028c_Rb_S156_L004	Brassica rapa	Eukaryota
CMS002_029b_Rb_S160_L004	Brassica rapa	Eukaryota
CMS002_029e_Rb_S164_L004	Brassica rapa	Eukaryota
CMS002_031a_Rb_S165_L004	Brassica rapa	Eukaryota
CMS002_035a_Rb_S169_L004	Brassica rapa	Eukaryota
CMS002_039a_Rb_S173_L004	Brassica rapa	Eukaryota
CMS002_040a_Rb_S174_L004	Brassica rapa	Eukaryota
CMS002_047h_Rb_S1_L004	Brassica rapa	Eukaryota
CMS002_053a_Rb_S7_L004	Brassica rapa	Eukaryota
CMS001_001_Ra_S1	Brassica oleracea	Eukaryota
CMS001_003_Ra_S2	Brassica oleracea	Eukaryota
CMS001_005_Ra_S3	Brassica oleracea	Eukaryota
CMS001_006_Ra_S5	Brassica oleracea	Eukaryota
CMS001_010_Ra_S1	Brassica oleracea	Eukaryota
CMS001_011_Ra_S4	Brassica oleracea	Eukaryota
CMS001_012_Ra_S4	Brassica oleracea	Eukaryota
CMS001_013_Ra_S5	Brassica oleracea	Eukaryota
CMS001_016_Ra_S6	Brassica oleracea	Eukaryota
CMS001_021_Ra_S16	Brassica oleracea	Eukaryota
CMS001_026_Ra_S18	Brassica oleracea	Eukaryota
CMS001_036_Ra_S20	Brassica oleracea	Eukaryota
CMS001_037_Ra_S21	Brassica oleracea	Eukaryota
CMS001_047_Ra_S4	Brassica oleracea	Eukaryota
CMS001_049_Ra_S6	Brassica oleracea	Eukaryota
CMS001_057_Ra_S11	Brassica oleracea	Eukaryota
CMS001_058_Ra_S9	Brassica oleracea	Eukaryota
CMS001_059_Ra_S10	Brassica oleracea	Eukaryota
CMS001_060_Ra_S12	Brassica oleracea	Eukaryota
CMS002_007a_Rb_S118_L004	Brassica oleracea	Eukaryota
CMS002_020a_Rb_S131_L004	Brassica oleracea	Eukaryota
CMS002_020b_Rb_S132_L004	Brassica oleracea	Eukaryota
CMS002_021a_Rb_S136_L004	Brassica oleracea	Eukaryota
CMS002_028a_Rb_S154_L004	Brassica oleracea	Eukaryota
CMS002_028b_Rb_S155_L004	Brassica oleracea	Eukaryota
CMS002_028d_Rb_S157_L004	Brassica oleracea	Eukaryota
CMS002_028e_Rb_S158_L004	Brassica oleracea	Eukaryota
CMS002_029b_Rb_S160_L004	Brassica oleracea	Eukaryota
CMS002_031a_Rb_S165_L004	Brassica oleracea	Eukaryota
CMS002_033a_Rb_S167_L004	Brassica oleracea	Eukaryota
CMS002_040a_Rb_S174_L004	Brassica oleracea	Eukaryota
CMS002_047d_Rb_S196_L004	Brassica oleracea	Eukaryota
CMS002_047e_Rb_S197_L004	Brassica oleracea	Eukaryota
CMS002_047f_Rb_S198_L004	Brassica oleracea	Eukaryota
CMS002_047g_Rb_S200_L004	Brassica oleracea	Eukaryota
CMS002_047h_Rb_S1_L004	Brassica oleracea	Eukaryota
CMS002_049a_Rb_S4_L004	Brassica oleracea	Eukaryota
CMS002_053a_Rb_S7_L004	Brassica oleracea	Eukaryota
CMS001_060_Ra_S12	Raphanus sativus	Eukaryota
CMS002_021a_Rb_S136_L004	Raphanus sativus	Eukaryota
CMS001_001_Ra_S1	Rosales	Eukaryota
CMS001_006_Ra_S5	Rosales	Eukaryota
CMS001_019_Ra_S14	Rosales	Eukaryota
CMS001_050_Ra_S23	Rosales	Eukaryota
CMS002_047a_Rb_S193_L004	Rosales	Eukaryota
CMS002_047b_Rb_S194_L004	Rosales	Eukaryota
CMS002_047e_Rb_S197_L004	Rosales	Eukaryota
CMS002_047f_Rb_S198_L004	Rosales	Eukaryota
CMS002_047g_Rb_S200_L004	Rosales	Eukaryota
CMS001_053_Ra_S8	Malus domestica	Eukaryota
CMS001_060_Ra_S12	Malus domestica	Eukaryota
CMS002_028c_Rb_S156_L004	Prunus	Eukaryota
CMS001_005_Ra_S3	Prunus persica	Eukaryota
CMS001_016_Ra_S6	Prunus persica	Eukaryota
CMS001_045_Ra_S2	Prunus persica	Eukaryota
CMS002_007a_Rb_S118_L004	Prunus persica	Eukaryota
CMS002_013a_Rb_S120_L004	Prunus persica	Eukaryota
CMS001_051_Ra_S8	Abrus precatorius	Eukaryota
CMS002_020a_Rb_S131_L004	Arachis	Eukaryota
CMS002_047i_Rb_S2_L004	Arachis	Eukaryota
CMS001_001_Ra_S1	Arachis hypogaea	Eukaryota
CMS001_008_Ra_S3	Arachis hypogaea	Eukaryota
CMS001_012_Ra_S4	Arachis hypogaea	Eukaryota
CMS001_014_Ra_S5	Arachis hypogaea	Eukaryota
CMS001_020_Ra_S15	Arachis hypogaea	Eukaryota
CMS001_021_Ra_S16	Arachis hypogaea	Eukaryota
CMS001_022_Ra_S6	Arachis hypogaea	Eukaryota
CMS001_025_Ra_S7	Arachis hypogaea	Eukaryota
CMS001_031_Ra_S19	Arachis hypogaea	Eukaryota
CMS001_035_Ra_S20	Arachis hypogaea	Eukaryota
CMS001_036_Ra_S20	Arachis hypogaea	Eukaryota
CMS001_037_Ra_S21	Arachis hypogaea	Eukaryota
CMS001_042_Ra_S23	Arachis hypogaea	Eukaryota
CMS001_043_Ra_S24	Arachis hypogaea	Eukaryota
CMS001_050_Ra_S23	Arachis hypogaea	Eukaryota
CMS001_052_Ra_S7	Arachis hypogaea	Eukaryota
CMS001_057_Ra_S11	Arachis hypogaea	Eukaryota
CMS001_058_Ra_S9	Arachis hypogaea	Eukaryota
CMS001_060_Ra_S12	Arachis hypogaea	Eukaryota
CMS002_007a_Rb_S118_L004	Arachis hypogaea	Eukaryota
CMS002_020d_Rb_S134_L004	Arachis hypogaea	Eukaryota
CMS002_021a_Rb_S136_L004	Arachis hypogaea	Eukaryota
CMS002_028c_Rb_S156_L004	Arachis hypogaea	Eukaryota
CMS002_029b_Rb_S160_L004	Arachis hypogaea	Eukaryota
CMS002_029c_Rb_S161_L004	Arachis hypogaea	Eukaryota
CMS002_029d_Rb_S162_L004	Arachis hypogaea	Eukaryota
CMS002_029e_Rb_S164_L004	Arachis hypogaea	Eukaryota
CMS002_032a_Rb_S166_L004	Arachis hypogaea	Eukaryota
CMS002_033a_Rb_S167_L004	Arachis hypogaea	Eukaryota
CMS002_039a_Rb_S173_L004	Arachis hypogaea	Eukaryota
CMS002_040a_Rb_S174_L004	Arachis hypogaea	Eukaryota
CMS002_041a_Rb_S176_L004	Arachis hypogaea	Eukaryota
CMS002_042a_Rb_S177_L004	Arachis hypogaea	Eukaryota
CMS002_047b_Rb_S194_L004	Arachis hypogaea	Eukaryota
CMS002_047f_Rb_S198_L004	Arachis hypogaea	Eukaryota
CMS002_047h_Rb_S1_L004	Arachis hypogaea	Eukaryota
CMS002_047j_Rb_S3_L004	Arachis hypogaea	Eukaryota
CMS002_053a_Rb_S7_L004	Arachis hypogaea	Eukaryota
CMS001_014_Ra_S5	Cajanus cajan	Eukaryota
CMS001_008_Ra_S3	Cicer arietinum	Eukaryota
CMS001_016_Ra_S6	Cicer arietinum	Eukaryota
CMS002_007a_Rb_S118_L004	Cicer arietinum	Eukaryota
CMS002_053a_Rb_S7_L004	Cicer arietinum	Eukaryota
CMS001_005_Ra_S3	Glycine max	Eukaryota
CMS001_016_Ra_S6	Glycine max	Eukaryota
CMS001_026_Ra_S18	Glycine max	Eukaryota
CMS001_033_Ra_S8	Glycine max	Eukaryota
CMS001_043_Ra_S24	Glycine max	Eukaryota
CMS002_020e_Rb_S135_L004	Glycine max	Eukaryota
CMS002_021a_Rb_S136_L004	Glycine max	Eukaryota
CMS002_022a_Rb_S137_L004	Glycine max	Eukaryota
CMS002_031a_Rb_S165_L004	Glycine max	Eukaryota
CMS002_033a_Rb_S167_L004	Glycine max	Eukaryota
CMS002_038a_Rb_S172_L004	Glycine max	Eukaryota
CMS002_039a_Rb_S173_L004	Glycine max	Eukaryota
CMS002_042a_Rb_S177_L004	Glycine max	Eukaryota
CMS002_047g_Rb_S200_L004	Glycine max	Eukaryota
CMS002_021a_Rb_S136_L004	Glycine soja	Eukaryota
CMS002_028a_Rb_S154_L004	Glycine soja	Eukaryota
CMS001_001_Ra_S1	Lupinus angustifolius	Eukaryota
CMS001_002_Ra_S1	Lupinus angustifolius	Eukaryota
CMS001_005_Ra_S3	Lupinus angustifolius	Eukaryota
CMS001_006_Ra_S5	Lupinus angustifolius	Eukaryota
CMS001_010_Ra_S1	Lupinus angustifolius	Eukaryota
CMS001_016_Ra_S6	Lupinus angustifolius	Eukaryota
CMS001_020_Ra_S15	Lupinus angustifolius	Eukaryota
CMS001_021_Ra_S16	Lupinus angustifolius	Eukaryota
CMS001_026_Ra_S18	Lupinus angustifolius	Eukaryota
CMS001_032_Ra_S7	Lupinus angustifolius	Eukaryota
CMS001_033_Ra_S8	Lupinus angustifolius	Eukaryota
CMS001_034_Ra_S19	Lupinus angustifolius	Eukaryota
CMS001_036_Ra_S20	Lupinus angustifolius	Eukaryota
CMS001_051_Ra_S8	Lupinus angustifolius	Eukaryota
CMS001_055_Ra_S9	Lupinus angustifolius	Eukaryota
CMS001_058_Ra_S9	Lupinus angustifolius	Eukaryota
CMS001_060_Ra_S12	Lupinus angustifolius	Eukaryota
CMS002_007a_Rb_S118_L004	Lupinus angustifolius	Eukaryota
CMS002_020a_Rb_S131_L004	Lupinus angustifolius	Eukaryota
CMS002_020e_Rb_S135_L004	Lupinus angustifolius	Eukaryota
CMS002_021a_Rb_S136_L004	Lupinus angustifolius	Eukaryota
CMS002_029a_Rb_S159_L004	Lupinus angustifolius	Eukaryota
CMS002_029c_Rb_S161_L004	Lupinus angustifolius	Eukaryota
CMS002_029e_Rb_S164_L004	Lupinus angustifolius	Eukaryota
CMS002_032a_Rb_S166_L004	Lupinus angustifolius	Eukaryota
CMS002_033a_Rb_S167_L004	Lupinus angustifolius	Eukaryota
CMS002_038a_Rb_S172_L004	Lupinus angustifolius	Eukaryota
CMS002_039a_Rb_S173_L004	Lupinus angustifolius	Eukaryota
CMS002_042a_Rb_S177_L004	Lupinus angustifolius	Eukaryota
CMS002_046a_Rb_S191_L004	Lupinus angustifolius	Eukaryota
CMS002_047a_Rb_S193_L004	Lupinus angustifolius	Eukaryota
CMS002_047e_Rb_S197_L004	Lupinus angustifolius	Eukaryota
CMS002_047j_Rb_S3_L004	Lupinus angustifolius	Eukaryota
CMS002_053a_Rb_S7_L004	Lupinus angustifolius	Eukaryota
CMS002_056a_Rb_S9_L004	Lupinus angustifolius	Eukaryota
CMS002_047b_Rb_S194_L004	Medicago	Eukaryota
CMS002_047d_Rb_S196_L004	Medicago sativa	Eukaryota
CMS002_047h_Rb_S1_L004	Medicago sativa	Eukaryota
CMS001_002_Ra_S1	Medicago truncatula	Eukaryota
CMS001_003_Ra_S2	Medicago truncatula	Eukaryota
CMS001_008_Ra_S3	Medicago truncatula	Eukaryota
CMS001_016_Ra_S6	Medicago truncatula	Eukaryota
CMS001_021_Ra_S16	Medicago truncatula	Eukaryota
CMS001_026_Ra_S18	Medicago truncatula	Eukaryota
CMS001_033_Ra_S8	Medicago truncatula	Eukaryota
CMS001_036_Ra_S20	Medicago truncatula	Eukaryota
CMS001_050_Ra_S23	Medicago truncatula	Eukaryota
CMS001_051_Ra_S8	Medicago truncatula	Eukaryota
CMS001_052_Ra_S7	Medicago truncatula	Eukaryota
CMS001_058_Ra_S9	Medicago truncatula	Eukaryota
CMS001_060_Ra_S12	Medicago truncatula	Eukaryota
CMS002_007a_Rb_S118_L004	Medicago truncatula	Eukaryota
CMS002_020a_Rb_S131_L004	Medicago truncatula	Eukaryota
CMS002_021a_Rb_S136_L004	Medicago truncatula	Eukaryota
CMS002_033a_Rb_S167_L004	Medicago truncatula	Eukaryota
CMS002_039a_Rb_S173_L004	Medicago truncatula	Eukaryota
CMS002_047c_Rb_S195_L004	Medicago truncatula	Eukaryota
CMS002_047i_Rb_S2_L004	Medicago truncatula	Eukaryota
CMS002_053a_Rb_S7_L004	Medicago truncatula	Eukaryota
CMS002_056a_Rb_S9_L004	Medicago truncatula	Eukaryota
CMS001_060_Ra_S12	Phaseolus vulgaris	Eukaryota
CMS002_029d_Rb_S162_L004	Trifolium repens	Eukaryota
CMS001_012_Ra_S4	Vigna angularis	Eukaryota
CMS002_007a_Rb_S118_L004	Vigna angularis	Eukaryota
CMS002_035a_Rb_S169_L004	Vigna angularis	Eukaryota
CMS002_032a_Rb_S166_L004	Vigna radiata var. radiata	Eukaryota
CMS002_053a_Rb_S7_L004	Vigna radiata var. radiata	Eukaryota
CMS002_007a_Rb_S118_L004	Vigna unguiculata	Eukaryota
CMS002_020a_Rb_S131_L004	Vigna unguiculata	Eukaryota
CMS002_021a_Rb_S136_L004	Vigna unguiculata	Eukaryota
CMS001_026_Ra_S18	Oenothera picensis subsp. picensis	Eukaryota
CMS001_033_Ra_S8	Hevea brasiliensis	Eukaryota
CMS002_032a_Rb_S166_L004	Hevea brasiliensis	Eukaryota
CMS001_005_Ra_S3	Manihot esculenta	Eukaryota
CMS001_060_Ra_S12	Manihot esculenta	Eukaryota
CMS002_056a_Rb_S9_L004	Manihot esculenta	Eukaryota
CMS001_001_Ra_S1	Linum usitatissimum	Eukaryota
CMS001_011_Ra_S4	Linum usitatissimum	Eukaryota
CMS001_033_Ra_S8	Linum usitatissimum	Eukaryota
CMS001_036_Ra_S20	Linum usitatissimum	Eukaryota
CMS001_049_Ra_S6	Linum usitatissimum	Eukaryota
CMS001_053_Ra_S8	Linum usitatissimum	Eukaryota
CMS001_055_Ra_S9	Linum usitatissimum	Eukaryota
CMS002_020b_Rb_S132_L004	Linum usitatissimum	Eukaryota
CMS002_021a_Rb_S136_L004	Linum usitatissimum	Eukaryota
