ska_genus	ska_species	collected_by	sample	taxid	group	family	sci_name	reads	read_prop	poly_group	baltimore_group	genome_description	number_of_segments_conventional
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	314145.0	Metazoa	Other metazoa	Laurasiatheria	9	0.00010225413561170695				
Culex	tarsalis	ALCO	CMS001_038_Ra_S22	314145.0	Chordates	Other chordates	Laurasiatheria	824	0.006443087364824184				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	314145.0	Chordates	Other chordates	Laurasiatheria	190	0.0007405126686127859				
Culex	tarsalis	ALCO	CMS001_046_Ra_S3	314145.0	Chordates	Other chordates	Laurasiatheria	170	0.00044569705708854954				
Culex	tarsalis	ALCO	CMS001_031_Ra_S19	314145.0	Chordates	Other chordates	Laurasiatheria	16	0.00017026710652335854				
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	314145.0	Chordates	Other chordates	Laurasiatheria	9	0.00010225413561170695				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	222544.0	Other Eukaryotes	Other eukaryotes	Sordariomycetidae	82	0.00031958967803288657				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	175121.0	Metazoa	Other metazoa	Passeroidea	10	0.00016274982097519693				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	175121.0	Metazoa	Other metazoa	Passeroidea	4	5.0515893563012266e-05				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	175121.0	Chordates	Aves	Passeroidea	10	0.00016274982097519693				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	175121.0	Chordates	Aves	Passeroidea	4	5.0515893563012266e-05				
Culex	tarsalis	ALCO	CMS001_002_Ra_S1	162481.0	Other Eukaryotes	Other eukaryotes	Microbotryomycetes	6	1.6670695418059365e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	147541.0	Other Eukaryotes	Other eukaryotes	Dothideomycetes	7	2.728204568573422e-05				
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	116960.0	Metazoa	Other metazoa	Ursus arctos horribilis	444	0.00504453735684421				
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	116960.0	Chordates	Carnivora	Ursus arctos horribilis	444	0.00504453735684421				
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	114313.0	Metazoa	Other metazoa	Pipridae	56	0.0007665352606219887				
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	114313.0	Chordates	Aves	Pipridae	56	0.0007665352606219887				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	112262.0	Metazoa	Other metazoa	Ovis canadensis canadensis	4	1.5589740391848124e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	112262.0	Chordates	Pecora	Ovis canadensis canadensis	4	1.5589740391848124e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	92860.0	Other Eukaryotes	Other eukaryotes	Pleosporales	4	1.5589740391848124e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	91561.0	Metazoa	Other metazoa	Artiodactyla	5	1.9487175489810155e-05				
Culex	tarsalis	ALCO	CMS001_038_Ra_S22	91561.0	Metazoa	Other metazoa	Artiodactyla	4	3.1277123130214485e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	91561.0	Chordates	Other chordates	Artiodactyla	5	1.9487175489810155e-05				
Culex	tarsalis	ALCO	CMS001_038_Ra_S22	91561.0	Chordates	Other chordates	Artiodactyla	4	3.1277123130214485e-05				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	88036.0	Other Eukaryotes	Other eukaryotes	Selaginella moellendorffii	4	5.0515893563012266e-05				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	85066.0	Metazoa	Other metazoa	Corvus brachyrhynchos	5	6.314486695376533e-05				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	85066.0	Chordates	Aves	Corvus brachyrhynchos	5	6.314486695376533e-05				
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	56406.0	Other Eukaryotes	Other eukaryotes	Hanseniaspora guilliermondii	78	0.0008862025086347937				
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	53685.0	Other Eukaryotes	Other eukaryotes	Hanseniaspora valbyensis	16	0.00018178512997636792				
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	51588.0	Other Eukaryotes	Microsporidia	Amblyospora californica	12	0.000164257555847569				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	48883.0	Metazoa	Other metazoa	Geospiza fortis	4	6.509992839007877e-05				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	48883.0	Chordates	Aves	Geospiza fortis	4	6.509992839007877e-05				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	44394.0	Metazoa	Other metazoa	Zonotrichia albicollis	161	0.002033264715911244				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	44394.0	Chordates	Aves	Zonotrichia albicollis	161	0.002033264715911244				
Culex	tarsalis	ALCO	CMS001_033_Ra_S8	40464.0	Other Eukaryotes	Other eukaryotes	Peniophora nuda	3	1.7329620943424564e-05				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	39638.0	Metazoa	Other metazoa	Agelaius phoeniceus	3	4.882494629255908e-05				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	39638.0	Chordates	Aves	Agelaius phoeniceus	3	4.882494629255908e-05				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	39616.0	Metazoa	Other metazoa	Aphelocoma	46	0.000580932775974641				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	39616.0	Metazoa	Other metazoa	Aphelocoma	28	0.0004556994987305514				
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	39616.0	Metazoa	Other metazoa	Aphelocoma	28	0.00038326763031099433				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	39616.0	Chordates	Aves	Aphelocoma	46	0.000580932775974641				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	39616.0	Chordates	Aves	Aphelocoma	28	0.0004556994987305514				
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	39616.0	Chordates	Aves	Aphelocoma	28	0.00038326763031099433				
Culex	tarsalis	ALCO	CMS001_033_Ra_S8	37990.0	Other Eukaryotes	Other eukaryotes	Xylariaceae	15	8.664810471712282e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	37990.0	Other Eukaryotes	Other eukaryotes	Xylariaceae	11	4.287178607758234e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	35500.0	Metazoa	Other metazoa	Pecora	15	5.8461526469430464e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	35500.0	Chordates	Pecora	Pecora	15	5.8461526469430464e-05				
Culex	tarsalis	ALCO	CMS001_038_Ra_S22	33687.0	Other Eukaryotes	Microsporidia	Amblyospora	776	0.006067761887261609				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	33687.0	Other Eukaryotes	Microsporidia	Amblyospora	330	0.0012861535823274703				
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	33687.0	Other Eukaryotes	Microsporidia	Amblyospora	6	8.21287779237845e-05				
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	33554.0	Metazoa	Other metazoa	Carnivora	23	0.0002613161243410289				
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	33554.0	Chordates	Carnivora	Carnivora	23	0.0002613161243410289				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	32561.0	Metazoa	Other metazoa	Sauria	547	0.006908048444741927				
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	32561.0	Metazoa	Other metazoa	Sauria	361	0.004941414805081034				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	32561.0	Chordates	Other chordates	Sauria	547	0.006908048444741927				
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	32561.0	Chordates	Other chordates	Sauria	361	0.004941414805081034				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	30427.0	Metazoa	Other metazoa	Haemorhous mexicanus	1622	0.026398020962176937				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	30427.0	Chordates	Aves	Haemorhous mexicanus	1622	0.026398020962176937				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	30420.0	Metazoa	Other metazoa	Corvus	4	5.0515893563012266e-05				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	30420.0	Chordates	Aves	Corvus	4	5.0515893563012266e-05				
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	29833.0	Other Eukaryotes	Other eukaryotes	Hanseniaspora uvarum	6	6.816942374113798e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	9913.0	Metazoa	Other metazoa	Bos taurus	6	2.338461058777219e-05				
Culex	tarsalis	ALCO	CMS001_046_Ra_S3	9913.0	Metazoa	Other metazoa	Bos taurus	4	1.0486989578554106e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	9913.0	Chordates	Pecora	Bos taurus	6	2.338461058777219e-05				
Culex	tarsalis	ALCO	CMS001_046_Ra_S3	9913.0	Chordates	Pecora	Bos taurus	4	1.0486989578554106e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	9903.0	Metazoa	Other metazoa	Bos	3	1.1692305293886094e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	9903.0	Chordates	Pecora	Bos	3	1.1692305293886094e-05				
Culex	tarsalis	ALCO	CMS001_046_Ra_S3	9895.0	Metazoa	Other metazoa	Bovidae	653	0.001712001048698958				
Culex	tarsalis	ALCO	CMS001_038_Ra_S22	9895.0	Metazoa	Other metazoa	Bovidae	462	0.003612507721539773				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	9895.0	Metazoa	Other metazoa	Bovidae	105	0.0004092306852860133				
Culex	tarsalis	ALCO	CMS001_046_Ra_S3	9895.0	Chordates	Pecora	Bovidae	653	0.001712001048698958				
Culex	tarsalis	ALCO	CMS001_038_Ra_S22	9895.0	Chordates	Pecora	Bovidae	462	0.003612507721539773				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	9895.0	Chordates	Pecora	Bovidae	105	0.0004092306852860133				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	9885.0	Metazoa	Other metazoa	Muntiacus	4	1.5589740391848124e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	9885.0	Chordates	Pecora	Muntiacus	4	1.5589740391848124e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	9881.0	Metazoa	Other metazoa	Odocoileinae	1594	0.006212511546151478				
Culex	tarsalis	ALCO	CMS001_038_Ra_S22	9881.0	Metazoa	Other metazoa	Odocoileinae	510	0.003987833199102346				
Culex	tarsalis	ALCO	CMS001_046_Ra_S3	9881.0	Metazoa	Other metazoa	Odocoileinae	154	0.0004037490987743331				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	9881.0	Chordates	Pecora	Odocoileinae	1594	0.006212511546151478				
Culex	tarsalis	ALCO	CMS001_038_Ra_S22	9881.0	Chordates	Pecora	Odocoileinae	510	0.003987833199102346				
Culex	tarsalis	ALCO	CMS001_046_Ra_S3	9881.0	Chordates	Pecora	Odocoileinae	154	0.0004037490987743331				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	9872.0	Metazoa	Other metazoa	Odocoileus hemionus	3	1.1692305293886094e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	9872.0	Chordates	Pecora	Odocoileus hemionus	3	1.1692305293886094e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	9850.0	Metazoa	Other metazoa	Cervidae	3	1.1692305293886094e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	9850.0	Chordates	Pecora	Cervidae	3	1.1692305293886094e-05				
Culex	tarsalis	ALCO	CMS001_042_Ra_S23	9685.0	Metazoa	Other metazoa	Felis catus	29	0.00022137742560955127				
Culex	tarsalis	ALCO	CMS001_042_Ra_S23	9685.0	Chordates	Carnivora	Felis catus	29	0.00022137742560955127				
Culex	tarsalis	ALCO	CMS001_042_Ra_S23	9682.0	Metazoa	Other metazoa	Felis	146	0.0011145208323791202				
Culex	tarsalis	ALCO	CMS001_042_Ra_S23	9682.0	Chordates	Carnivora	Felis	146	0.0011145208323791202				
Culex	tarsalis	ALCO	CMS001_031_Ra_S19	9654.0	Metazoa	Other metazoa	Procyon lotor	251	0.0026710652335851866				
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	9654.0	Metazoa	Other metazoa	Procyon lotor	59	0.0006703326667878567				
Culex	tarsalis	ALCO	CMS001_031_Ra_S19	9654.0	Chordates	Carnivora	Procyon lotor	251	0.0026710652335851866				
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	9654.0	Chordates	Carnivora	Procyon lotor	59	0.0006703326667878567				
Culex	tarsalis	ALCO	CMS001_031_Ra_S19	9544.0	Metazoa	Other metazoa	Macaca mulatta	339	0.0036075343194636586				
Culex	tarsalis	ALCO	CMS001_031_Ra_S19	9544.0	Chordates	Other chordates	Macaca mulatta	339	0.0036075343194636586				
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	9347.0	Metazoa	Other metazoa	Eutheria	10	0.00011361570623522995				
Culex	tarsalis	ALCO	CMS001_031_Ra_S19	9347.0	Metazoa	Other metazoa	Eutheria	4	4.256677663083963e-05				
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	9347.0	Chordates	Other chordates	Eutheria	10	0.00011361570623522995				
Culex	tarsalis	ALCO	CMS001_031_Ra_S19	9347.0	Chordates	Other chordates	Eutheria	4	4.256677663083963e-05				
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	9172.0	Metazoa	Other metazoa	Sturnus vulgaris	338	0.00462658782303986				
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	9172.0	Chordates	Aves	Sturnus vulgaris	338	0.00462658782303986				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	9157.0	Metazoa	Other metazoa	Parus major	4	6.509992839007877e-05				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	9157.0	Chordates	Aves	Parus major	4	6.509992839007877e-05				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	9135.0	Metazoa	Other metazoa	Serinus canaria	604	0.009830089186901899				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	9135.0	Chordates	Aves	Serinus canaria	604	0.009830089186901899				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	9126.0	Metazoa	Other metazoa	Passeriformes	1646	0.02078729020117954				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	9126.0	Metazoa	Other metazoa	Passeriformes	186	0.0030271466701386612				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	9126.0	Chordates	Aves	Passeriformes	1646	0.02078729020117954				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	9126.0	Chordates	Aves	Passeriformes	186	0.0030271466701386612				
Culex	tarsalis	ALCO	CMS001_033_Ra_S8	9031.0	Metazoa	Other metazoa	Gallus gallus	4	2.3106161257899417e-05				
Culex	tarsalis	ALCO	CMS001_033_Ra_S8	9031.0	Chordates	Aves	Gallus gallus	4	2.3106161257899417e-05				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	8825.0	Metazoa	Other metazoa	Neognathae	7432	0.12095566694876635				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	8825.0	Metazoa	Other metazoa	Neognathae	3008	0.03798795195938522				
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	8825.0	Metazoa	Other metazoa	Neognathae	2364	0.032358738501971095				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	8825.0	Chordates	Aves	Neognathae	7432	0.12095566694876635				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	8825.0	Chordates	Aves	Neognathae	3008	0.03798795195938522				
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	8825.0	Chordates	Aves	Neognathae	2364	0.032358738501971095				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	8782.0	Metazoa	Other metazoa	Aves	8	0.00010103178712602453				
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	8782.0	Metazoa	Other metazoa	Aves	3	4.106438896189225e-05				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	8782.0	Chordates	Aves	Aves	8	0.00010103178712602453				
Culex	tarsalis	ALCO	CMS001_043_Ra_S24	8782.0	Chordates	Aves	Aves	3	4.106438896189225e-05				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	7209.0	Metazoa	Nematoda	Loa loa	8	0.00010103178712602453				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	6296.0	Metazoa	Nematoda	Onchocercidae	3	3.78869201722592e-05				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	6295.0	Metazoa	Nematoda	Filarioidea	10	0.00012628973390753066				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	6231.0	Metazoa	Nematoda	Nematoda	4	5.0515893563012266e-05				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	5820.0	Other Eukaryotes	Apicomplexa	Plasmodium	4	6.509992839007877e-05				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	5690.0	Other Eukaryotes	Trypanosomatidae	Trypanosoma	39	0.0004925299622393696				
Culex	tarsalis	ALCO	CMS001_032_Ra_S7	5654.0	Other Eukaryotes	Trypanosomatidae	Trypanosomatidae	10	0.00012628973390753066				
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	5506.0	Other Eukaryotes	Other eukaryotes	Fusarium	12	0.00013633884748227596				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	5114.0	Other Eukaryotes	Other eukaryotes	Diaporthales	4	1.5589740391848124e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	4751.0	Other Eukaryotes	Other eukaryotes	Fungi	30	0.00011692305293886093				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	3524.0	Other Eukaryotes	Other eukaryotes	Caryophyllales	4	1.5589740391848124e-05				
Culex	tarsalis	ALCO	CMS001_036_Ra_S20	2836.0	Other Eukaryotes	Other eukaryotes	Bacillariophyta	4	1.5589740391848124e-05				
Culex	tarsalis	ALCO	CMS001_038_Ra_S22	2759.0	Other Eukaryotes	Other eukaryotes	Eukaryota	180	0.0014074705408596518				
Culex	tarsalis	ALCO	CMS001_046_Ra_S3	2759.0	Other Eukaryotes	Other eukaryotes	Eukaryota	50	0.00013108736973192634				
Culex	tarsalis	ALCO	CMS001_028_Ra_S17	2759.0	Other Eukaryotes	Other eukaryotes	Eukaryota	32	0.0003635702599527359				
Culex	tarsalis	ALCO	CMS001_031_Ra_S19	2759.0	Other Eukaryotes	Other eukaryotes	Eukaryota	21	0.00022347557731190805				
Culex	tarsalis	ALCO	CMS001_027_Ra_S16	2759.0	Other Eukaryotes	Other eukaryotes	Eukaryota	14	0.0002278497493652757				
Culex	quinquefasciatus	WVAL 	CMS002_027a_Rb_S152_L004	1236908.0	Wolbachia	Wolbachia	Wolbachieae	4	0.00012398871702675056				
Culex	quinquefasciatus	WVAL 	CMS002_046a_Rb_S191_L004	570417.0	Wolbachia	Wolbachia	Wolbachieae	12022	0.14512838465902891				
Culex	quinquefasciatus	WVAL 	CMS002_046b_Rb_S192_L004	570417.0	Wolbachia	Wolbachia	Wolbachieae	7903	0.0877877010574959				
Culex	quinquefasciatus	WVAL 	CMS002_027a_Rb_S152_L004	570417.0	Wolbachia	Wolbachia	Wolbachieae	4791	0.14850748581879064				
Culex	quinquefasciatus	WVAL 	CMS002_046a_Rb_S191_L004	263437.0	Wolbachia	Wolbachia	Wolbachieae	6	7.243140142689861e-05				
Culex	quinquefasciatus	WVAL 	CMS002_046b_Rb_S192_L004	263437.0	Wolbachia	Wolbachia	Wolbachieae	3	3.332444681418288e-05				
Culex	quinquefasciatus	WVAL 	CMS002_046a_Rb_S191_L004	91835.0	Other Eukaryotes	Other eukaryotes	fabids	8	9.657520190253148e-05				
Culex	quinquefasciatus	WVAL 	CMS002_046a_Rb_S191_L004	955.0	Wolbachia	Wolbachia	Wolbachieae	16	0.00019315040380506296				
Culex	quinquefasciatus	WVAL 	CMS002_046a_Rb_S191_L004	953.0	Wolbachia	Wolbachia	Wolbachieae	1780	0.021487982423313255				
Culex	quinquefasciatus	WVAL 	CMS002_027a_Rb_S152_L004	953.0	Wolbachia	Wolbachia	Wolbachieae	755	0.02340287033879917				
Culex	quinquefasciatus	WVAL 	CMS002_046b_Rb_S192_L004	953.0	Wolbachia	Wolbachia	Wolbachieae	307	0.0034102017239847154				
Culex	quinquefasciatus	SAND	CMS002_004a_Rb_S117_L004	1437180.0	Other Eukaryotes	Other eukaryotes	Acrogymnospermae	6	0.0005847953216374269				
Culex	quinquefasciatus	SAND	CMS002_004a_Rb_S117_L004	1350013.0	Other Eukaryotes	Apicomplexa	Plasmodium sp. type B	6	0.0005847953216374269				
Culex	quinquefasciatus	SAND	CMS002_013a_Rb_S120_L004	570417.0	Wolbachia	Wolbachia	Wolbachieae	16816	0.2816373015341319				
Culex	quinquefasciatus	SAND	CMS002_010a_Rb_S119_L004	570417.0	Wolbachia	Wolbachia	Wolbachieae	5144	0.19255100131012529				
Culex	quinquefasciatus	SAND	CMS002_022a_Rb_S137_L004	570417.0	Wolbachia	Wolbachia	Wolbachieae	3914	0.04598106247503585				
Culex	quinquefasciatus	SAND	CMS002_004a_Rb_S117_L004	570417.0	Wolbachia	Wolbachia	Wolbachieae	3700	0.3606237816764133				
Culex	quinquefasciatus	SAND	CMS002_001a_Rb_S116_L004	570417.0	Wolbachia	Wolbachia	Wolbachieae	2906	0.03656173724868528				
Culex	quinquefasciatus	SAND	CMS002_023a_Rb_S138_L004	570417.0	Wolbachia	Wolbachia	Wolbachieae	1273	0.01254520907039311				
Culex	quinquefasciatus	SAND	CMS002_001a_Rb_S116_L004	263437.0	Wolbachia	Wolbachia	Wolbachieae	10	0.00012581464985782944				
Culex	quinquefasciatus	SAND	CMS002_004a_Rb_S117_L004	263437.0	Wolbachia	Wolbachia	Wolbachieae	8	0.0007797270955165692				
Culex	quinquefasciatus	SAND	CMS002_010a_Rb_S119_L004	263437.0	Wolbachia	Wolbachia	Wolbachieae	6	0.00022459292532285232				
Culex	quinquefasciatus	SAND	CMS002_013a_Rb_S120_L004	263437.0	Wolbachia	Wolbachia	Wolbachieae	6	0.00010048904669391037				
Culex	quinquefasciatus	SAND	CMS002_013a_Rb_S120_L004	190193.0	Wolbachia	Wolbachia	Wolbachieae	3	5.0244523346955184e-05				
Culex	quinquefasciatus	SAND	CMS002_013a_Rb_S120_L004	88036.0	Other Eukaryotes	Other eukaryotes	Selaginella moellendorffii	8	0.00013398539559188047				
Culex	quinquefasciatus	SAND	CMS002_023a_Rb_S138_L004	88036.0	Other Eukaryotes	Other eukaryotes	Selaginella moellendorffii	6	5.912902939698245e-05				
Culex	quinquefasciatus	SAND	CMS002_022a_Rb_S137_L004	88036.0	Other Eukaryotes	Other eukaryotes	Selaginella moellendorffii	4	4.6991377082305394e-05				
Culex	quinquefasciatus	SAND	CMS002_004a_Rb_S117_L004	85471.0	Other Eukaryotes	Apicomplexa	Plasmodium relictum	78	0.00760233918128655				
Culex	quinquefasciatus	SAND	CMS002_004a_Rb_S117_L004	58043.0	Other Eukaryotes	Other eukaryotes	Podocarpus macrophyllus	40	0.003898635477582846				
Culex	quinquefasciatus	SAND	CMS002_004a_Rb_S117_L004	5820.0	Other Eukaryotes	Apicomplexa	Plasmodium	299	0.02914230019493177				
Culex	quinquefasciatus	SAND	CMS002_023a_Rb_S138_L004	5260.0	Other Eukaryotes	Other eukaryotes	Melampsora	22	0.00021680644112226897				
Culex	quinquefasciatus	SAND	CMS002_013a_Rb_S120_L004	955.0	Wolbachia	Wolbachia	Wolbachieae	4	6.699269779594024e-05				
Culex	quinquefasciatus	SAND	CMS002_001a_Rb_S116_L004	953.0	Wolbachia	Wolbachia	Wolbachieae	4703	0.0591706298281372				
Culex	quinquefasciatus	SAND	CMS002_010a_Rb_S119_L004	953.0	Wolbachia	Wolbachia	Wolbachieae	2246	0.08407261837918775				
Culex	quinquefasciatus	SAND	CMS002_013a_Rb_S120_L004	953.0	Wolbachia	Wolbachia	Wolbachieae	702	0.011757218463187518				
Culex	quinquefasciatus	SAND	CMS002_004a_Rb_S117_L004	953.0	Wolbachia	Wolbachia	Wolbachieae	636	0.061988304093567245				
Culex	quinquefasciatus	SAND	CMS002_022a_Rb_S137_L004	953.0	Wolbachia	Wolbachia	Wolbachieae	294	0.0034538662155494467				
Culex	quinquefasciatus	SAND	CMS002_023a_Rb_S138_L004	953.0	Wolbachia	Wolbachia	Wolbachieae	190	0.0018724192642377777				
Culex	quinquefasciatus	SAND	CMS002_013a_Rb_S120_L004	952.0	Wolbachia	Wolbachia	Wolbachieae	133	0.0022275072017150133				
Culex	pipiens	WVAL 	CMS002_027b_Rb_S153_L004	570417.0	Wolbachia	Wolbachia	Wolbachieae	10696	0.06147797748029967				
Culex	pipiens	WVAL 	CMS002_027b_Rb_S153_L004	363538.0	Wolbachia	Wolbachia	Wolbachieae	3	1.724326219529719e-05				
Culex	pipiens	WVAL 	CMS002_027b_Rb_S153_L004	263437.0	Wolbachia	Wolbachia	Wolbachieae	9	5.172978658589157e-05				
Culex	pipiens	WVAL 	CMS002_027b_Rb_S153_L004	953.0	Wolbachia	Wolbachia	Wolbachieae	13815	0.07940522240934353				
Culex	pipiens	PLCR	CMS002_054a_Rb_S8_L004	2231393.0	Other Eukaryotes	Other eukaryotes	50 kb inversion clade	6	7.113556066677732e-05				
Culex	pipiens	PLCR	CMS002_049a_Rb_S4_L004	1321930.0	Other Eukaryotes	Other eukaryotes	Xylobolus sp. 101 OA-2013	8	9.915347718850315e-05				
Culex	pipiens	PLCR	CMS002_049a_Rb_S4_L004	717741.0	Other Eukaryotes	Other eukaryotes	Hyphopichia pseudoburtonii	12	0.00014873021578275472				
Culex	pipiens	PLCR	CMS002_057a_Rb_S10_L004	716546.0	Other Eukaryotes	Other eukaryotes	leotiomyceta	5	0.00010107748600076819				
Culex	pipiens	PLCR	CMS002_054a_Rb_S8_L004	570417.0	Wolbachia	Wolbachia	Wolbachieae	5970	0.07077988286344343				
Culex	pipiens	PLCR	CMS002_051a_Rb_S6_L004	570417.0	Wolbachia	Wolbachia	Wolbachieae	5825	0.04219180066637694				
Culex	pipiens	PLCR	CMS002_057a_Rb_S10_L004	570417.0	Wolbachia	Wolbachia	Wolbachieae	1733	0.03503345664786625				
Culex	pipiens	PLCR	CMS002_050a_Rb_S5_L004	570417.0	Wolbachia	Wolbachia	Wolbachieae	1228	0.33001881214727224				
Culex	pipiens	PLCR	CMS002_051a_Rb_S6_L004	451864.0	Other Eukaryotes	Other eukaryotes	Dikarya	6	4.34593654932638e-05				
Culex	pipiens	PLCR	CMS002_057a_Rb_S10_L004	162481.0	Other Eukaryotes	Other eukaryotes	Microbotryomycetes	20	0.00040430994400307275				
