,cluster,kingdom
1261,47715,Eukaryota
1302,47733,Eukaryota
2860,47735,Eukaryota
5142,47743,Eukaryota
6691,47777,Bacteria
5239,47778,Eukaryota
5479,47793,Eukaryota
658,47799,Eukaryota
2021,47826,Eukaryota
160,47830,Viruses
4483,47850,Eukaryota
5573,47914,Eukaryota
1759,47917,Eukaryota
5695,47919,Eukaryota
5008,47940,Eukaryota
2530,47962,Bacteria
1591,47975,Bacteria
2210,47999,Bacteria
2018,48011,Bacteria
5517,48017,Eukaryota
5499,48028,Eukaryota
3183,48033,Bacteria
3011,48045,Viruses
5540,48063,Eukaryota
2818,48075,Eukaryota
5792,48093,Eukaryota
5956,48096,Eukaryota
3087,48101,Eukaryota
2609,48106,Eukaryota
377,48111,Eukaryota
6267,48118,Eukaryota
5598,48130,Eukaryota
139,48166,Eukaryota
5021,48172,Eukaryota
3546,48194,Eukaryota
369,48204,Eukaryota
1399,48211,Eukaryota
683,48237,Eukaryota
5954,48238,Bacteria
5772,48240,Eukaryota
6391,48243,Bacteria
2618,48251,Eukaryota
6864,48258,Bacteria
4142,48259,Bacteria
5631,48260,Eukaryota
3909,48270,Bacteria
2640,48271,Bacteria
3615,48272,Bacteria
4709,48273,Bacteria
6789,48350,Eukaryota
719,48373,Eukaryota
3250,48404,Eukaryota
1747,48411,Eukaryota
5125,48449,Eukaryota
2000,48461,Bacteria
2495,48462,Bacteria
1266,48480,Eukaryota
5122,48524,Eukaryota
6040,48546,
1428,48554,Eukaryota
5671,48564,Bacteria
3947,48565,Eukaryota
3915,48566,Bacteria
518,48574,Bacteria
2068,48590,Eukaryota
6589,48595,Bacteria
2358,48608,Eukaryota
5577,48609,Bacteria
54,48613,Eukaryota
213,48628,Bacteria
524,48640,Eukaryota
94,48644,Eukaryota
3356,48655,Eukaryota
2691,48658,Eukaryota
5201,48668,Bacteria
2025,48677,Eukaryota
1231,48711,Bacteria
5643,48733,Eukaryota
923,48739,Bacteria
4528,48771,Eukaryota
3881,48782,Eukaryota
2236,48783,
6038,48793,Eukaryota
1806,48804,Eukaryota
5447,48809,
6424,48814,Bacteria
971,48818,
6520,48873,Eukaryota
3398,48884,Bacteria
4282,48890,Bacteria
910,48913,Bacteria
5997,48914,Bacteria
3417,48915,Bacteria
1093,48916,Bacteria
264,48917,Bacteria
3548,48920,Eukaryota
6087,48971,
4599,48972,Eukaryota
6733,48981,Eukaryota
1658,48988,Eukaryota
1030,48992,Eukaryota
4809,49011,Eukaryota
3793,49019,Bacteria
4349,49025,Eukaryota
4396,49028,Eukaryota
3771,49043,Eukaryota
830,49071,Eukaryota
4628,49073,Bacteria
3071,49087,Eukaryota
176,49098,Bacteria
965,49120,Eukaryota
5197,49148,Eukaryota
1625,49185,Eukaryota
4518,49193,Eukaryota
4063,49197,Bacteria
6807,49204,Eukaryota
456,49213,Bacteria
5597,49248,
5601,49265,Eukaryota
700,49294,Eukaryota
5834,49320,Eukaryota
5207,49346,Eukaryota
1789,49365,Bacteria
4024,49369,Eukaryota
3831,49380,Eukaryota
1708,49414,Eukaryota
3223,49440,Bacteria
3493,49458,Eukaryota
1081,49459,Eukaryota
3591,49465,Bacteria
1880,49505,Eukaryota
6466,49507,
4776,49536,Eukaryota
6100,49580,Eukaryota
6373,49593,Eukaryota
3654,49606,Bacteria
5111,49610,Eukaryota
6869,49626,Eukaryota
2061,49640,Eukaryota
209,49663,Eukaryota
2221,49671,Eukaryota
273,49677,Viruses
1061,49679,Bacteria
4756,49684,Eukaryota
3105,49712,
601,49714,
3179,49715,Eukaryota
4032,49723,Eukaryota
6125,49733,Eukaryota
5770,49745,Eukaryota
6664,49777,Bacteria
120,49778,Eukaryota
3500,49806,Bacteria
1284,49812,Eukaryota
1258,49844,Eukaryota
392,49846,Eukaryota
2504,49857,Eukaryota
5136,49861,Eukaryota
1737,49863,Eukaryota
869,49883,Bacteria
198,49888,Eukaryota
2480,49890,
253,49894,Eukaryota
4926,49895,Eukaryota
6854,49917,Eukaryota
2211,49921,Bacteria
1225,49944,Eukaryota
1701,49972,Bacteria
1817,49984,Bacteria
2322,50002,Eukaryota
6432,50019,Eukaryota
5692,50042,Eukaryota
6831,50070,Eukaryota
6579,50071,Eukaryota
45,50124,Bacteria
214,50125,Bacteria
6762,50126,Bacteria
4309,50147,Bacteria
5973,50164,Eukaryota
304,50166,Bacteria
4622,50172,Eukaryota
2863,50193,Eukaryota
3740,50204,Bacteria
3999,50221,Eukaryota
4451,50240,Viruses
375,50256,Eukaryota
807,50266,Eukaryota
3529,50296,Eukaryota
5074,50300,Bacteria
1279,50302,Bacteria
3081,50322,Eukaryota
6417,50336,Eukaryota
4683,50358,Eukaryota
4388,50415,Eukaryota
276,50423,Eukaryota
2985,50424,Eukaryota
4351,50429,Eukaryota
2116,50468,Eukaryota
4539,50471,Eukaryota
6147,50474,Eukaryota
2703,50520,Bacteria
5138,50540,Eukaryota
4979,50542,Eukaryota
268,50557,Bacteria
2422,50559,Eukaryota
3331,50572,Bacteria
4531,50601,Eukaryota
3899,50610,Eukaryota
4646,50614,Eukaryota
1072,50626,Bacteria
3977,50640,Eukaryota
5380,50661,Eukaryota
4806,50665,Bacteria
2750,50666,Eukaryota
2310,50668,Bacteria
352,50669,Bacteria
6483,50674,Eukaryota
4794,50701,Eukaryota
2123,50703,Eukaryota
2861,50721,Eukaryota
6885,50765,Eukaryota
6061,50779,Eukaryota
876,50810,Eukaryota
3364,50821,Eukaryota
1856,50854,Bacteria
4000,50857,Bacteria
1440,50882,Eukaryota
5175,50885,Eukaryota
3430,50897,Eukaryota
5029,50914,Eukaryota
5412,50932,Bacteria
576,50940,Eukaryota
5858,50947,Eukaryota
2984,50949,Eukaryota
6165,50962,Eukaryota
849,50974,Eukaryota
829,50979,Eukaryota
2337,50986,Viruses
220,50987,Eukaryota
1177,50992,Eukaryota
5759,51020,Eukaryota
792,51025,Bacteria
682,51026,Viruses
5739,51027,Eukaryota
2963,51132,Eukaryota
6634,51136,Eukaryota
4584,51138,Eukaryota
466,51148,Bacteria
3830,51170,Eukaryota
3789,51179,Eukaryota
1382,51212,Eukaryota
5855,51232,Bacteria
2077,51246,Eukaryota
2117,51278,
6672,51282,Eukaryota
2777,51288,Eukaryota
4369,51300,Eukaryota
4296,51316,
1103,51327,Eukaryota
1702,51398,Eukaryota
1549,51419,Bacteria
2011,51421,Eukaryota
708,51426,Eukaryota
5484,51450,Bacteria
6188,51466,Eukaryota
3085,51468,Eukaryota
4317,51471,Eukaryota
3290,51495,Eukaryota
6163,51497,Bacteria
1571,51505,
282,51516,Eukaryota
4662,51522,Eukaryota
5167,51526,Eukaryota
4896,51534,Eukaryota
956,51543,Eukaryota
194,51556,Eukaryota
6260,51561,Eukaryota
3736,51583,Bacteria
528,51588,Bacteria
3539,51620,Eukaryota
386,51621,Bacteria
3479,51626,Eukaryota
603,51659,Eukaryota
3099,51673,Eukaryota
4969,51684,Eukaryota
3185,51685,Eukaryota
5619,51689,Eukaryota
5595,51709,Bacteria
6780,51711,Eukaryota
4437,51747,Eukaryota
3858,51756,Eukaryota
361,51777,Eukaryota
6794,51781,Bacteria
2619,51794,Bacteria
4120,51806,Bacteria
5475,51833,Eukaryota
5435,51837,Eukaryota
4319,51841,Bacteria
827,51890,Bacteria
6461,51914,Eukaryota
6138,51959,Bacteria
1955,51975,Bacteria
2262,51979,Bacteria
4790,51980,Bacteria
1963,52008,Eukaryota
3614,52039,Eukaryota
5124,52050,Eukaryota
341,52052,Eukaryota
4374,52053,Eukaryota
2727,52067,Eukaryota
6418,52068,Bacteria
2432,52071,Eukaryota
216,52121,Eukaryota
2537,52127,Eukaryota
5679,52138,Bacteria
134,52161,Bacteria
6094,52195,Eukaryota
4699,52200,Eukaryota
2339,52217,Eukaryota
6332,52231,Eukaryota
4907,52250,Viruses
1561,52251,Eukaryota
554,52260,Eukaryota
734,52313,Eukaryota
4060,52324,Bacteria
4449,52357,Bacteria
4002,52383,Eukaryota
370,52404,Eukaryota
3045,52438,Eukaryota
1437,52439,Eukaryota
1558,52442,Eukaryota
6310,52453,Eukaryota
1404,52454,
4666,52457,Eukaryota
1004,52464,Eukaryota
3042,52466,Eukaryota
2866,52484,Bacteria
4768,52493,
2448,52497,
3416,52507,
6703,52535,Bacteria
4076,52543,Eukaryota
1768,52549,Eukaryota
4190,52562,Bacteria
1948,52564,Bacteria
1215,52567,Eukaryota
1118,52586,Eukaryota
4491,52592,Eukaryota
4399,52594,
2711,52606,Eukaryota
3772,52641,Eukaryota
4677,52669,Bacteria
3013,52675,Eukaryota
5040,52700,Eukaryota
3868,52715,Eukaryota
4912,52723,Bacteria
3940,52750,Bacteria
3469,52770,Eukaryota
223,52777,Bacteria
132,52818,Eukaryota
6478,52819,Eukaryota
5227,52845,Eukaryota
4370,52848,Bacteria
3596,52875,Bacteria
143,52882,Eukaryota
1982,52920,Eukaryota
2668,52924,Eukaryota
4290,52936,Eukaryota
2873,52948,
6266,52953,Eukaryota
4255,53013,Eukaryota
3545,53016,Eukaryota
5016,53039,Eukaryota
4986,53052,Bacteria
5807,53060,Eukaryota
6653,53067,Eukaryota
4801,53080,Eukaryota
5379,53084,Viruses
5789,53094,Eukaryota
3405,53143,Bacteria
702,53144,Bacteria
2026,53146,Bacteria
6706,53157,Eukaryota
2519,53159,
4177,53178,Eukaryota
3391,53187,Eukaryota
6443,53204,Eukaryota
1227,53221,Eukaryota
5608,53224,Eukaryota
4973,53230,Bacteria
1161,53245,Eukaryota
3902,53260,Eukaryota
4720,53261,Bacteria
4258,53297,Bacteria
4315,53301,Eukaryota
4989,53326,Bacteria
6228,53330,Bacteria
6556,53343,Eukaryota
6509,53347,Bacteria
1889,53351,Bacteria
1045,53372,Eukaryota
1037,53390,Eukaryota
4961,53405,Bacteria
4530,53427,Bacteria
5822,53429,Bacteria
773,53430,Eukaryota
1801,53433,Eukaryota
4395,53445,Eukaryota
6800,53449,Eukaryota
3142,53460,Eukaryota
5079,53469,Eukaryota
106,53507,Bacteria
1130,53546,Viruses
2215,53547,
2722,53562,Eukaryota
4596,53564,Eukaryota
2015,53567,Eukaryota
6074,53568,Eukaryota
63,53578,Bacteria
1496,53593,Eukaryota
1612,53611,Eukaryota
4645,53624,Bacteria
1271,53641,Eukaryota
393,53647,Eukaryota
972,53653,Eukaryota
1107,53692,Eukaryota
3684,53702,Eukaryota
611,53711,Eukaryota
2784,53736,Bacteria
217,53741,Eukaryota
3876,53750,Eukaryota
6792,53752,Bacteria
4946,53759,Bacteria
5832,53769,Eukaryota
2101,53782,Eukaryota
2235,53807,Eukaryota
6457,53811,Bacteria
6158,53823,Bacteria
3513,53863,Bacteria
3176,53869,Eukaryota
4251,53877,Eukaryota
5320,53891,Eukaryota
3461,53902,Eukaryota
3589,53923,Eukaryota
704,53924,Eukaryota
968,53949,Eukaryota
2766,53950,Eukaryota
5434,53964,Eukaryota
3847,53983,
1390,53992,Eukaryota
4244,53993,Eukaryota
718,54003,Eukaryota
6421,54011,Eukaryota
1707,54028,Eukaryota
444,54035,Bacteria
1991,54040,Eukaryota
3522,54048,Eukaryota
1785,54052,Eukaryota
5594,54086,Eukaryota
4560,54107,Bacteria
1049,54135,Bacteria
5364,54163,Viruses
4263,54171,Eukaryota
6695,54185,Eukaryota
4606,54212,Eukaryota
5302,54254,Bacteria
2990,54281,Bacteria
3646,54284,
2385,54311,Bacteria
4653,54312,Bacteria
385,54316,Bacteria
4045,54340,Bacteria
2129,54347,Viruses
5709,54350,Bacteria
822,54357,Eukaryota
5449,54367,Viruses
1001,54370,Eukaryota
2535,54404,Eukaryota
1414,54409,Eukaryota
2144,54432,Bacteria
156,54433,Eukaryota
2472,54434,Eukaryota
5373,54446,Eukaryota
6347,54449,Bacteria
4819,54460,Eukaryota
5247,54478,Eukaryota
5366,54480,Bacteria
3690,54492,Eukaryota
1193,54496,Eukaryota
3520,54512,Bacteria
4522,54567,Eukaryota
720,54604,Eukaryota
55,54607,Eukaryota
5994,54608,Eukaryota
2626,54615,Bacteria
2369,54616,Bacteria
553,54649,Bacteria
2428,54654,Eukaryota
3535,54663,Viruses
3195,54664,Eukaryota
5544,54693,Eukaryota
4078,54694,Bacteria
6779,54696,Bacteria
735,54719,Bacteria
4426,54721,Bacteria
2798,54724,Bacteria
96,54727,Eukaryota
2029,54728,Eukaryota
602,54746,
4154,54750,
1583,54761,Eukaryota
559,54812,Bacteria
450,54829,Eukaryota
2489,54854,
2423,54858,Eukaryota
5675,54859,Eukaryota
2386,54885,Bacteria
6878,54899,Eukaryota
5976,54900,Eukaryota
4241,54927,Eukaryota
4472,54937,Bacteria
688,54944,
943,54992,Eukaryota
2245,55031,Eukaryota
5604,55053,Bacteria
4953,55054,Bacteria
1670,55063,Eukaryota
239,55069,Eukaryota
5536,55075,
3317,55090,Eukaryota
4523,55104,
2976,55115,Eukaryota
6438,55153,Eukaryota
3133,55154,Eukaryota
5022,55162,Bacteria
2130,55172,Eukaryota
2260,55177,Eukaryota
3677,55225,Eukaryota
6208,55239,Eukaryota
6506,55250,Bacteria
4074,55292,Viruses
1285,55306,Eukaryota
2176,55321,Eukaryota
6339,55344,Eukaryota
4619,55367,
4954,55379,Bacteria
2460,55432,Eukaryota
193,55434,Eukaryota
4495,55437,Bacteria
1805,55443,Bacteria
1181,55447,Bacteria
1035,55482,Bacteria
597,55483,
4538,55484,Bacteria
2736,55501,Bacteria
5194,55515,Bacteria
1615,55523,Bacteria
5830,55542,
5318,55567,Eukaryota
333,55589,Eukaryota
2868,55611,Eukaryota
1718,55620,
2205,55649,Bacteria
3097,55652,Eukaryota
431,55657,Bacteria
5712,55717,Eukaryota
5490,55723,Eukaryota
4759,55759,Eukaryota
6089,55760,Eukaryota
5251,55761,Eukaryota
1079,55780,
353,55788,Eukaryota
5516,55811,Eukaryota
4714,55819,Eukaryota
3997,55854,Eukaryota
1969,55863,Eukaryota
1443,55898,Eukaryota
2305,55969,Eukaryota
4158,55980,
167,56005,Eukaryota
298,56011,Eukaryota
6276,56042,Bacteria
6673,56072,Bacteria
1176,56088,Bacteria
2554,56096,Eukaryota
2276,56111,Bacteria
4890,56133,Eukaryota
3769,56136,
3760,56149,Bacteria
5272,56167,Bacteria
4381,56176,Eukaryota
5815,56177,Eukaryota
1323,56198,Bacteria
2925,56211,
4594,56236,
5774,56237,Bacteria
595,56255,Eukaryota
1201,56265,Bacteria
5220,56266,Bacteria
6177,56329,Bacteria
4409,56343,Eukaryota
5395,56349,Viruses
2089,56358,Bacteria
4028,56393,Eukaryota
434,56429,Eukaryota
1504,56438,Bacteria
2614,56442,Eukaryota
5612,56533,Eukaryota
4460,56534,Eukaryota
4749,56548,Eukaryota
3645,56549,Eukaryota
487,56550,Bacteria
6838,56584,Bacteria
1415,56589,Bacteria
5210,56599,Eukaryota
2073,56653,Eukaryota
81,56658,Eukaryota
1059,56662,Eukaryota
6021,56663,Eukaryota
858,56666,
6654,56687,Bacteria
4072,56695,Eukaryota
5487,56729,Eukaryota
1582,56731,
2831,56739,Eukaryota
4707,56774,Eukaryota
3568,56775,Eukaryota
4950,56791,Eukaryota
474,56851,Eukaryota
4288,56852,Eukaryota
6540,56858,Eukaryota
4556,56881,Eukaryota
2943,56893,Eukaryota
6652,56896,Bacteria
6596,56897,Bacteria
6140,56901,Eukaryota
1462,56908,Eukaryota
2533,56918,
4857,56923,Eukaryota
1046,56939,Eukaryota
6313,56970,Eukaryota
1234,56974,Eukaryota
6718,56980,Eukaryota
5904,56981,Eukaryota
617,56995,Bacteria
2328,56999,Bacteria
2849,57004,Eukaryota
3608,57005,Eukaryota
2331,57012,Bacteria
3075,57026,Eukaryota
990,57041,Eukaryota
2065,57042,Eukaryota
3611,57056,Eukaryota
1714,57099,Bacteria
4185,57128,Eukaryota
3823,57141,Bacteria
749,57185,Eukaryota
2191,57198,Eukaryota
4182,57203,Bacteria
2108,57218,Bacteria
1286,57240,Bacteria
6474,57251,Bacteria
4876,57254,Eukaryota
6345,57257,Eukaryota
5014,57279,Eukaryota
5640,57297,Eukaryota
1034,57300,Eukaryota
5129,57311,Bacteria
3012,57313,Eukaryota
2786,57330,Bacteria
5558,57374,Eukaryota
4943,57381,Eukaryota
3293,57404,Eukaryota
2483,57405,Eukaryota
6010,57406,Eukaryota
4617,57424,Eukaryota
82,57457,Eukaryota
6055,57468,Eukaryota
4044,57470,Eukaryota
969,57496,Eukaryota
1638,57509,Eukaryota
2837,57542,
619,57554,Eukaryota
2366,57618,Eukaryota
424,57624,Eukaryota
6256,57664,Bacteria
2806,57665,Bacteria
752,57671,Eukaryota
2738,57680,Eukaryota
1063,57688,Bacteria
4499,57689,Bacteria
2632,57693,Bacteria
2255,57721,Bacteria
5588,57724,Eukaryota
6414,57728,Eukaryota
5471,57767,Eukaryota
6169,57778,
234,57780,Eukaryota
1603,57781,Eukaryota
3628,57785,
920,57813,
6684,57856,Eukaryota
4951,57886,Bacteria
4126,57895,Bacteria
3996,57896,Bacteria
56,57914,Bacteria
4302,57924,Eukaryota
5761,57959,Eukaryota
5221,57974,Eukaryota
2936,57981,Bacteria
2140,57985,Eukaryota
32,58012,Eukaryota
6471,58020,Eukaryota
1812,58043,Eukaryota
928,58071,Eukaryota
3178,58077,Eukaryota
2789,58098,Eukaryota
2803,58100,Bacteria
2237,58102,Bacteria
495,58111,Eukaryota
2678,58112,Eukaryota
314,58176,
2016,58191,Eukaryota
3523,58196,Eukaryota
1482,58222,Archaea
821,58226,Viruses
624,58240,Eukaryota
1385,58242,
6252,58263,Eukaryota
2178,58267,Eukaryota
6465,58268,Bacteria
3928,58307,Bacteria
3989,58310,Eukaryota
1748,58352,Bacteria
6839,58353,Eukaryota
5086,58361,Bacteria
4760,58367,Eukaryota
5781,58375,Bacteria
6472,58384,Eukaryota
3504,58386,Eukaryota
6766,58393,
3854,58394,Bacteria
4340,58400,Eukaryota
4529,58409,Eukaryota
5354,58418,Eukaryota
4915,58456,Bacteria
1300,58473,Eukaryota
6682,58478,Eukaryota
6738,58504,Eukaryota
5914,58538,Eukaryota
2295,58539,Bacteria
1119,58569,Bacteria
1291,58599,Eukaryota
1144,58604,Eukaryota
1027,58611,Bacteria
5051,58614,Eukaryota
1731,58654,Eukaryota
5133,58655,Eukaryota
9,58678,Eukaryota
4615,58689,Eukaryota
5425,58697,Eukaryota
205,58707,Eukaryota
2965,58712,Eukaryota
2370,58716,Eukaryota
5880,58739,Viruses
1459,58742,Eukaryota
207,58754,Bacteria
2573,58767,Eukaryota
5465,58772,Bacteria
2941,58777,Eukaryota
1088,58801,Eukaryota
1898,58810,Eukaryota
2602,58815,Eukaryota
114,58825,Eukaryota
4687,58841,Eukaryota
5733,58849,Eukaryota
3370,58874,Eukaryota
2393,58898,Eukaryota
5592,58902,Bacteria
582,58906,Eukaryota
3633,58914,Eukaryota
6187,58927,Eukaryota
6108,58946,Eukaryota
1860,58957,Bacteria
5034,58958,Bacteria
3022,58959,Bacteria
5413,58966,Eukaryota
921,58979,Eukaryota
6583,58988,Bacteria
27,58998,Bacteria
219,59000,
2791,59004,Eukaryota
6796,59008,Viruses
1639,59023,Bacteria
2055,59024,
2625,59044,Eukaryota
1560,59047,Eukaryota
1096,59050,Eukaryota
6058,59064,Eukaryota
3785,59078,Eukaryota
302,59085,Eukaryota
5489,59096,
5228,59100,Eukaryota
245,59116,Eukaryota
5541,59121,Eukaryota
5025,59167,Bacteria
699,59168,Bacteria
42,59201,Bacteria
657,59202,Bacteria
5746,59203,Eukaryota
196,59230,Eukaryota
2488,59241,Bacteria
1820,59273,Eukaryota
4170,59346,Eukaryota
4804,59353,Eukaryota
5760,59361,Bacteria
5613,59367,Eukaryota
1101,59407,Eukaryota
3885,59415,
5766,59449,Bacteria
3354,59483,Eukaryota
2680,59517,Eukaryota
5578,59518,Eukaryota
6566,59527,Eukaryota
5710,59536,Eukaryota
6849,59582,Eukaryota
485,59596,Bacteria
2233,59598,Eukaryota
6488,59621,Eukaryota
2917,59642,Bacteria
5846,59645,Eukaryota
1230,59654,Eukaryota
2470,59656,Bacteria
2294,59677,Eukaryota
3268,59687,Eukaryota
6612,59734,Bacteria
5295,59742,Viruses
6724,59774,Eukaryota
2723,59776,Viruses
6112,59802,Eukaryota
2388,59804,
322,59821,Eukaryota
2049,59828,Eukaryota
1631,59829,Bacteria
5779,59851,Eukaryota
3148,59890,Eukaryota
116,59891,Eukaryota
4555,59913,Bacteria
4767,59940,Eukaryota
1426,59948,Eukaryota
2607,59979,Eukaryota
3967,59982,Eukaryota
5090,59986,Eukaryota
6383,59994,Eukaryota
1858,60002,
6049,60008,Eukaryota
1906,60009,Bacteria
43,60016,Eukaryota
958,60033,Eukaryota
6144,60038,Eukaryota
2921,60055,Eukaryota
2547,60070,Eukaryota
4534,60078,Eukaryota
1649,60080,Bacteria
248,60081,Bacteria
3353,60082,Bacteria
12,60087,
1294,60119,Bacteria
625,60143,Eukaryota
3582,60151,Bacteria
4108,60171,Bacteria
2797,60235,Eukaryota
5342,60246,Bacteria
1659,60257,Eukaryota
1314,60264,Eukaryota
3163,60279,Eukaryota
5381,60305,Eukaryota
2540,60328,Bacteria
1521,60332,
1923,60336,Bacteria
2063,60338,Bacteria
2325,60343,Bacteria
1298,60352,Eukaryota
97,60362,Eukaryota
3799,60364,Bacteria
178,60375,Bacteria
206,60377,
3994,60391,Eukaryota
2705,60420,Viruses
4824,60422,Eukaryota
313,60425,Eukaryota
1832,60427,Eukaryota
3680,60464,Eukaryota
674,60492,Eukaryota
3570,60508,Eukaryota
5130,60539,Bacteria
4630,60542,Eukaryota
80,60560,Eukaryota
880,60582,Bacteria
5571,60584,Eukaryota
3560,60616,Bacteria
5930,60640,Eukaryota
3436,60653,
5393,60655,Bacteria
6568,60663,Viruses
4624,60669,Bacteria
227,60670,Eukaryota
536,60673,Bacteria
2662,60675,Eukaryota
351,60716,Eukaryota
5639,60717,Eukaryota
4667,60718,Eukaryota
510,60769,Eukaryota
133,60796,Eukaryota
3271,60810,Bacteria
3313,60839,Bacteria
2520,60879,Bacteria
1179,60890,Eukaryota
5824,60900,Eukaryota
3871,60912,Eukaryota
4125,60918,Bacteria
1474,60951,Eukaryota
3792,60954,Eukaryota
5085,60962,Bacteria
5907,60971,Eukaryota
3124,60978,
2307,60979,
3413,60980,Eukaryota
1419,61001,Bacteria
2287,61003,Eukaryota
5252,61033,Bacteria
4216,61034,
861,61037,Eukaryota
634,61048,Eukaryota
3127,61050,Eukaryota
3129,61068,Bacteria
8,61071,Eukaryota
77,61078,Eukaryota
1753,61120,Eukaryota
5928,61162,Bacteria
713,61174,Eukaryota
3599,61175,Eukaryota
3202,61179,Eukaryota
4200,61213,Bacteria
5831,61215,
6382,61223,
6479,61231,Eukaryota
6358,61283,Bacteria
5622,61299,Eukaryota
6584,61307,Bacteria
426,61309,Bacteria
5683,61343,Eukaryota
3514,61363,Eukaryota
6271,61365,Eukaryota
2959,61374,Bacteria
1730,61380,
6550,61389,Eukaryota
5717,61427,Eukaryota
4199,61439,Bacteria
4860,61484,Eukaryota
833,61495,Bacteria
4725,61518,Eukaryota
3445,61525,Eukaryota
4911,61535,Eukaryota
3801,61554,Eukaryota
4998,61573,Eukaryota
4080,61590,Eukaryota
3169,61606,Eukaryota
6320,61608,Eukaryota
5737,61615,Bacteria
1783,61620,Bacteria
2377,61704,Eukaryota
2352,61720,Bacteria
4648,61722,Bacteria
2195,61730,Eukaryota
121,61734,Bacteria
768,61749,Eukaryota
5984,61753,Eukaryota
4605,61755,Bacteria
4933,61772,Bacteria
1804,61782,Eukaryota
111,61784,Eukaryota
6487,61801,Eukaryota
3494,61819,Eukaryota
2792,61846,Bacteria
3204,61852,Eukaryota
4571,61854,Bacteria
2588,61876,Eukaryota
5206,61890,Bacteria
574,61893,Eukaryota
2020,61921,Eukaryota
1164,61931,Eukaryota
1763,61935,Eukaryota
468,61936,Eukaryota
311,61989,Eukaryota
3466,62000,Bacteria
5004,62018,Eukaryota
1084,62085,Eukaryota
3282,62100,Eukaryota
5400,62101,Eukaryota
4988,62108,Eukaryota
2139,62110,Eukaryota
5042,62120,Eukaryota
6853,62121,Eukaryota
2627,62124,Eukaryota
4948,62128,Eukaryota
2054,62134,Eukaryota
447,62140,Eukaryota
3347,62161,Bacteria
5095,62162,Bacteria
3600,62163,Bacteria
232,62180,Eukaryota
3642,62189,Eukaryota
255,62195,Eukaryota
3401,62200,Eukaryota
4470,62202,Eukaryota
2050,62222,Bacteria
4853,62229,Eukaryota
4357,62257,Bacteria
2498,62258,Bacteria
3688,62259,Bacteria
326,62268,Bacteria
5946,62276,Eukaryota
2001,62292,Bacteria
2977,62317,Eukaryota
3323,62322,Eukaryota
1619,62325,Eukaryota
4903,62336,Bacteria
5835,62344,Eukaryota
3394,62345,Eukaryota
1629,62358,Eukaryota
4603,62361,Bacteria
3138,62368,Bacteria
6273,62373,Bacteria
2406,62387,Eukaryota
126,62423,Eukaryota
5934,62452,Eukaryota
2666,62453,Eukaryota
6539,62457,Bacteria
2022,62467,Eukaryota
2822,62475,Eukaryota
6772,62482,Eukaryota
2070,62484,Bacteria
1689,62489,Eukaryota
3128,62505,Eukaryota
5347,62534,Eukaryota
1872,62542,Bacteria
4217,62546,Eukaryota
2381,62566,Eukaryota
5575,62570,Eukaryota
2244,62588,Eukaryota
5564,62594,Eukaryota
2132,62597,Eukaryota
3365,62599,Eukaryota
2639,62603,Bacteria
5293,62622,Bacteria
2605,62623,Eukaryota
2201,62633,Eukaryota
6865,62641,Eukaryota
3975,62683,Eukaryota
3100,62686,
3168,62702,Bacteria
4210,62703,Bacteria
561,62704,Eukaryota
764,62739,Bacteria
2230,62740,Bacteria
5497,62767,Bacteria
2972,62768,
391,62787,Eukaryota
6674,62790,Eukaryota
4079,62833,Eukaryota
312,62838,Eukaryota
4663,62843,Eukaryota
4861,62875,Eukaryota
3186,62878,Eukaryota
4997,62896,Eukaryota
4031,62929,Bacteria
6617,62951,Bacteria
3144,62960,Eukaryota
4191,62971,Bacteria
4085,62974,Eukaryota
2785,62985,Eukaryota
6662,63022,Eukaryota
1878,63061,Eukaryota
5026,63078,Bacteria
3312,63079,Bacteria
1110,63125,Eukaryota
5623,63182,Eukaryota
2920,63200,Eukaryota
5006,63213,Eukaryota
1653,63215,Bacteria
448,63217,Eukaryota
1924,63240,Eukaryota
4261,63265,Eukaryota
3803,63321,Eukaryota
5371,63325,Eukaryota
4602,63367,Bacteria
2425,63380,Eukaryota
2834,63383,Eukaryota
1132,63449,Bacteria
5075,63450,Eukaryota
3424,63453,Bacteria
1467,63483,Eukaryota
6877,63501,Eukaryota
5686,63526,Eukaryota
2312,63535,Eukaryota
1973,63539,Eukaryota
4312,63557,Bacteria
1922,63565,Eukaryota
691,63567,
3047,63583,
1406,63599,Archaea
2555,63614,Eukaryota
5581,63624,Eukaryota
5224,63626,Eukaryota
1589,63643,Eukaryota
950,63649,Eukaryota
5681,63651,Eukaryota
6890,63662,Eukaryota
1821,63670,Bacteria
2636,63675,Bacteria
690,63676,Bacteria
3607,63678,Bacteria
4204,63680,Bacteria
2408,63716,Bacteria
5591,63717,Bacteria
1620,63753,Bacteria
5185,63754,Eukaryota
4278,63783,Eukaryota
3080,63785,Eukaryota
874,63804,Eukaryota
1935,63815,Eukaryota
4059,63817,Eukaryota
6537,63869,Bacteria
6080,63918,Bacteria
6051,63944,Bacteria
6322,63945,Bacteria
4742,63947,Bacteria
4067,63972,Eukaryota
4493,63995,Eukaryota
2809,64005,Eukaryota
6375,64008,Eukaryota
481,64009,Eukaryota
1123,64017,Eukaryota
6586,64018,Eukaryota
4064,64041,Eukaryota
2975,64046,Eukaryota
722,64057,Eukaryota
899,64079,Bacteria
1579,64087,Eukaryota
929,64096,Eukaryota
