sample	division	ntaxa	location_name	rank	sample_mosquito_species	kingdom
304	CMS001_009_Ra_S13	caddisflies	0	Alameda	species	Culiseta particeps	Arthropoda
305	CMS001_009_Ra_S13	whiteflies	1	Alameda	species	Culiseta particeps	Arthropoda
306	CMS001_009_Ra_S13	thrips	1	Alameda	species	Culiseta particeps	Arthropoda
307	CMS001_010_Ra_S1	flies	11	Alameda	no rank	Culex erythrothorax	Arthropoda
308	CMS001_010_Ra_S1	ascomycetes	0	Alameda	infraorder	Culex erythrothorax	Arthropoda
309	CMS001_010_Ra_S1	mosquitos	16	Alameda	genus	Culex erythrothorax	Arthropoda
310	CMS001_010_Ra_S1	bees	2	Alameda	species	Culex erythrothorax	Arthropoda
311	CMS001_010_Ra_S1	roaches	0	Alameda	species	Culex erythrothorax	Arthropoda
312	CMS001_010_Ra_S1	mites & ticks	2	Alameda	species	Culex erythrothorax	Arthropoda
313	CMS001_010_Ra_S1	beetles	3	Alameda	species	Culex erythrothorax	Arthropoda
314	CMS001_010_Ra_S1	moths	4	Alameda	species	Culex erythrothorax	Arthropoda
315	CMS001_010_Ra_S1	butterflies	1	Alameda	species	Culex erythrothorax	Arthropoda
316	CMS001_010_Ra_S1	aphids	0	Alameda	subfamily	Culex erythrothorax	Arthropoda
317	CMS001_010_Ra_S1	spiders	0	Alameda	species	Culex erythrothorax	Arthropoda
318	CMS001_010_Ra_S1	arachnids	0	Alameda	class	Culex erythrothorax	Arthropoda
319	CMS001_010_Ra_S1	ants	4	Alameda	species	Culex erythrothorax	Arthropoda
320	CMS001_010_Ra_S1	crustaceans	1	Alameda	species	Culex erythrothorax	Arthropoda
321	CMS001_010_Ra_S1	arthropods	1	Alameda	phylum	Culex erythrothorax	Arthropoda
322	CMS001_010_Ra_S1	psyllids	1	Alameda	species	Culex erythrothorax	Arthropoda
323	CMS001_010_Ra_S1	horseshoe crabs	0	Alameda	species	Culex erythrothorax	Arthropoda
324	CMS001_010_Ra_S1	scorpions	0	Alameda	species	Culex erythrothorax	Arthropoda
325	CMS001_010_Ra_S1	bugs	0	Alameda	species	Culex erythrothorax	Arthropoda
326	CMS001_010_Ra_S1	fleas	0	Alameda	species	Culex erythrothorax	Arthropoda
327	CMS001_010_Ra_S1	wasps &c.	0	Alameda	subspecies	Culex erythrothorax	Arthropoda
328	CMS001_010_Ra_S1	scale insects	0	Alameda	species	Culex erythrothorax	Arthropoda
329	CMS001_010_Ra_S1	hymenopterans	0	Alameda	species	Culex erythrothorax	Arthropoda
330	CMS001_010_Ra_S1	termites	0	Alameda	species	Culex erythrothorax	Arthropoda
331	CMS001_010_Ra_S1	basidiomycetes	0	Alameda	genus	Culex erythrothorax	Arthropoda
332	CMS001_010_Ra_S1	springtails	0	Alameda	subfamily	Culex erythrothorax	Arthropoda
333	CMS001_010_Ra_S1	insects	2	Alameda	cohort	Culex erythrothorax	Arthropoda
334	CMS001_010_Ra_S1	lice	0	Alameda	subspecies	Culex erythrothorax	Arthropoda
335	CMS001_010_Ra_S1	amphipods	0	Alameda	species	Culex erythrothorax	Arthropoda
336	CMS001_010_Ra_S1	booklice	0	Alameda	species	Culex erythrothorax	Arthropoda
337	CMS001_010_Ra_S1	grasshoppers	0	Alameda	species	Culex erythrothorax	Arthropoda
338	CMS001_010_Ra_S1	caddisflies	0	Alameda	species	Culex erythrothorax	Arthropoda
339	CMS001_010_Ra_S1	whiteflies	1	Alameda	species	Culex erythrothorax	Arthropoda
340	CMS001_010_Ra_S1	thrips	0	Alameda	species	Culex erythrothorax	Arthropoda
341	CMS001_011_Ra_S4	flies	17	Alameda	no rank	Culex erythrothorax	Arthropoda
342	CMS001_011_Ra_S4	ascomycetes	0	Alameda	infraorder	Culex erythrothorax	Arthropoda
343	CMS001_011_Ra_S4	mosquitos	19	Alameda	genus	Culex erythrothorax	Arthropoda
344	CMS001_011_Ra_S4	bees	3	Alameda	species	Culex erythrothorax	Arthropoda
345	CMS001_011_Ra_S4	roaches	1	Alameda	species	Culex erythrothorax	Arthropoda
346	CMS001_011_Ra_S4	mites & ticks	1	Alameda	species	Culex erythrothorax	Arthropoda
347	CMS001_011_Ra_S4	beetles	3	Alameda	species	Culex erythrothorax	Arthropoda
348	CMS001_011_Ra_S4	moths	4	Alameda	species	Culex erythrothorax	Arthropoda
349	CMS001_011_Ra_S4	butterflies	1	Alameda	species	Culex erythrothorax	Arthropoda
350	CMS001_011_Ra_S4	aphids	1	Alameda	subfamily	Culex erythrothorax	Arthropoda
351	CMS001_011_Ra_S4	spiders	1	Alameda	species	Culex erythrothorax	Arthropoda
352	CMS001_011_Ra_S4	arachnids	0	Alameda	class	Culex erythrothorax	Arthropoda
353	CMS001_011_Ra_S4	ants	4	Alameda	species	Culex erythrothorax	Arthropoda
354	CMS001_011_Ra_S4	crustaceans	1	Alameda	species	Culex erythrothorax	Arthropoda
355	CMS001_011_Ra_S4	arthropods	2	Alameda	phylum	Culex erythrothorax	Arthropoda
356	CMS001_011_Ra_S4	psyllids	1	Alameda	species	Culex erythrothorax	Arthropoda
357	CMS001_011_Ra_S4	horseshoe crabs	0	Alameda	species	Culex erythrothorax	Arthropoda
358	CMS001_011_Ra_S4	scorpions	1	Alameda	species	Culex erythrothorax	Arthropoda
359	CMS001_011_Ra_S4	bugs	1	Alameda	species	Culex erythrothorax	Arthropoda
360	CMS001_011_Ra_S4	fleas	0	Alameda	species	Culex erythrothorax	Arthropoda
361	CMS001_011_Ra_S4	wasps &c.	1	Alameda	subspecies	Culex erythrothorax	Arthropoda
362	CMS001_011_Ra_S4	scale insects	0	Alameda	species	Culex erythrothorax	Arthropoda
363	CMS001_011_Ra_S4	hymenopterans	1	Alameda	species	Culex erythrothorax	Arthropoda
364	CMS001_011_Ra_S4	termites	2	Alameda	species	Culex erythrothorax	Arthropoda
365	CMS001_011_Ra_S4	basidiomycetes	0	Alameda	genus	Culex erythrothorax	Arthropoda
366	CMS001_011_Ra_S4	springtails	0	Alameda	subfamily	Culex erythrothorax	Arthropoda
367	CMS001_011_Ra_S4	insects	2	Alameda	cohort	Culex erythrothorax	Arthropoda
368	CMS001_011_Ra_S4	lice	0	Alameda	subspecies	Culex erythrothorax	Arthropoda
369	CMS001_011_Ra_S4	amphipods	1	Alameda	species	Culex erythrothorax	Arthropoda
370	CMS001_011_Ra_S4	booklice	0	Alameda	species	Culex erythrothorax	Arthropoda
371	CMS001_011_Ra_S4	grasshoppers	0	Alameda	species	Culex erythrothorax	Arthropoda
372	CMS001_011_Ra_S4	caddisflies	0	Alameda	species	Culex erythrothorax	Arthropoda
373	CMS001_011_Ra_S4	whiteflies	0	Alameda	species	Culex erythrothorax	Arthropoda
374	CMS001_011_Ra_S4	thrips	1	Alameda	species	Culex erythrothorax	Arthropoda
375	CMS001_013_Ra_S5	flies	13	Alameda	no rank	Culex erythrothorax	Arthropoda
376	CMS001_013_Ra_S5	ascomycetes	0	Alameda	infraorder	Culex erythrothorax	Arthropoda
377	CMS001_013_Ra_S5	mosquitos	19	Alameda	genus	Culex erythrothorax	Arthropoda
378	CMS001_013_Ra_S5	bees	2	Alameda	species	Culex erythrothorax	Arthropoda
379	CMS001_013_Ra_S5	roaches	1	Alameda	species	Culex erythrothorax	Arthropoda
380	CMS001_013_Ra_S5	mites & ticks	0	Alameda	species	Culex erythrothorax	Arthropoda
381	CMS001_013_Ra_S5	beetles	4	Alameda	species	Culex erythrothorax	Arthropoda
382	CMS001_013_Ra_S5	moths	4	Alameda	species	Culex erythrothorax	Arthropoda
383	CMS001_013_Ra_S5	butterflies	2	Alameda	species	Culex erythrothorax	Arthropoda
384	CMS001_013_Ra_S5	aphids	4	Alameda	subfamily	Culex erythrothorax	Arthropoda
385	CMS001_013_Ra_S5	spiders	1	Alameda	species	Culex erythrothorax	Arthropoda
386	CMS001_013_Ra_S5	arachnids	0	Alameda	class	Culex erythrothorax	Arthropoda
387	CMS001_013_Ra_S5	ants	6	Alameda	species	Culex erythrothorax	Arthropoda
388	CMS001_013_Ra_S5	crustaceans	3	Alameda	species	Culex erythrothorax	Arthropoda
389	CMS001_013_Ra_S5	arthropods	2	Alameda	phylum	Culex erythrothorax	Arthropoda
390	CMS001_013_Ra_S5	psyllids	1	Alameda	species	Culex erythrothorax	Arthropoda
391	CMS001_013_Ra_S5	horseshoe crabs	0	Alameda	species	Culex erythrothorax	Arthropoda
392	CMS001_013_Ra_S5	scorpions	0	Alameda	species	Culex erythrothorax	Arthropoda
393	CMS001_013_Ra_S5	bugs	0	Alameda	species	Culex erythrothorax	Arthropoda
394	CMS001_013_Ra_S5	fleas	1	Alameda	species	Culex erythrothorax	Arthropoda
395	CMS001_013_Ra_S5	wasps &c.	2	Alameda	subspecies	Culex erythrothorax	Arthropoda
396	CMS001_013_Ra_S5	scale insects	0	Alameda	species	Culex erythrothorax	Arthropoda
397	CMS001_013_Ra_S5	hymenopterans	1	Alameda	species	Culex erythrothorax	Arthropoda
398	CMS001_013_Ra_S5	termites	2	Alameda	species	Culex erythrothorax	Arthropoda
399	CMS001_013_Ra_S5	basidiomycetes	0	Alameda	genus	Culex erythrothorax	Arthropoda
400	CMS001_013_Ra_S5	springtails	0	Alameda	subfamily	Culex erythrothorax	Arthropoda
401	CMS001_013_Ra_S5	insects	2	Alameda	cohort	Culex erythrothorax	Arthropoda
402	CMS001_013_Ra_S5	lice	0	Alameda	subspecies	Culex erythrothorax	Arthropoda
403	CMS001_013_Ra_S5	amphipods	0	Alameda	species	Culex erythrothorax	Arthropoda
404	CMS001_013_Ra_S5	booklice	0	Alameda	species	Culex erythrothorax	Arthropoda
405	CMS001_013_Ra_S5	grasshoppers	0	Alameda	species	Culex erythrothorax	Arthropoda
406	CMS001_013_Ra_S5	caddisflies	0	Alameda	species	Culex erythrothorax	Arthropoda
407	CMS001_013_Ra_S5	whiteflies	1	Alameda	species	Culex erythrothorax	Arthropoda
408	CMS001_013_Ra_S5	thrips	0	Alameda	species	Culex erythrothorax	Arthropoda
409	CMS001_014_Ra_S5	flies	25	Alameda	no rank	Culiseta incidens	Arthropoda
410	CMS001_014_Ra_S5	ascomycetes	0	Alameda	infraorder	Culiseta incidens	Arthropoda
411	CMS001_014_Ra_S5	mosquitos	24	Alameda	genus	Culiseta incidens	Arthropoda
412	CMS001_014_Ra_S5	bees	0	Alameda	species	Culiseta incidens	Arthropoda
413	CMS001_014_Ra_S5	roaches	1	Alameda	species	Culiseta incidens	Arthropoda
414	CMS001_014_Ra_S5	mites & ticks	2	Alameda	species	Culiseta incidens	Arthropoda
415	CMS001_014_Ra_S5	beetles	7	Alameda	species	Culiseta incidens	Arthropoda
416	CMS001_014_Ra_S5	moths	10	Alameda	species	Culiseta incidens	Arthropoda
417	CMS001_014_Ra_S5	butterflies	4	Alameda	species	Culiseta incidens	Arthropoda
418	CMS001_014_Ra_S5	aphids	3	Alameda	subfamily	Culiseta incidens	Arthropoda
419	CMS001_014_Ra_S5	spiders	1	Alameda	species	Culiseta incidens	Arthropoda
420	CMS001_014_Ra_S5	arachnids	0	Alameda	class	Culiseta incidens	Arthropoda
421	CMS001_014_Ra_S5	ants	11	Alameda	species	Culiseta incidens	Arthropoda
422	CMS001_014_Ra_S5	crustaceans	2	Alameda	species	Culiseta incidens	Arthropoda
423	CMS001_014_Ra_S5	arthropods	2	Alameda	phylum	Culiseta incidens	Arthropoda
424	CMS001_014_Ra_S5	psyllids	1	Alameda	species	Culiseta incidens	Arthropoda
425	CMS001_014_Ra_S5	horseshoe crabs	1	Alameda	species	Culiseta incidens	Arthropoda
426	CMS001_014_Ra_S5	scorpions	1	Alameda	species	Culiseta incidens	Arthropoda
427	CMS001_014_Ra_S5	bugs	3	Alameda	species	Culiseta incidens	Arthropoda
428	CMS001_014_Ra_S5	fleas	1	Alameda	species	Culiseta incidens	Arthropoda
429	CMS001_014_Ra_S5	wasps &c.	4	Alameda	subspecies	Culiseta incidens	Arthropoda
430	CMS001_014_Ra_S5	scale insects	0	Alameda	species	Culiseta incidens	Arthropoda
431	CMS001_014_Ra_S5	hymenopterans	3	Alameda	species	Culiseta incidens	Arthropoda
432	CMS001_014_Ra_S5	termites	0	Alameda	species	Culiseta incidens	Arthropoda
433	CMS001_014_Ra_S5	basidiomycetes	1	Alameda	genus	Culiseta incidens	Arthropoda
434	CMS001_014_Ra_S5	springtails	2	Alameda	subfamily	Culiseta incidens	Arthropoda
435	CMS001_014_Ra_S5	insects	3	Alameda	cohort	Culiseta incidens	Arthropoda
436	CMS001_014_Ra_S5	lice	1	Alameda	subspecies	Culiseta incidens	Arthropoda
437	CMS001_014_Ra_S5	amphipods	0	Alameda	species	Culiseta incidens	Arthropoda
438	CMS001_014_Ra_S5	booklice	0	Alameda	species	Culiseta incidens	Arthropoda
439	CMS001_014_Ra_S5	grasshoppers	0	Alameda	species	Culiseta incidens	Arthropoda
440	CMS001_014_Ra_S5	caddisflies	0	Alameda	species	Culiseta incidens	Arthropoda
441	CMS001_014_Ra_S5	whiteflies	0	Alameda	species	Culiseta incidens	Arthropoda
442	CMS001_014_Ra_S5	thrips	1	Alameda	species	Culiseta incidens	Arthropoda
443	CMS001_015_Ra_S13	flies	12	Alameda	no rank	Culex erythrothorax	Arthropoda
444	CMS001_015_Ra_S13	ascomycetes	0	Alameda	infraorder	Culex erythrothorax	Arthropoda
445	CMS001_015_Ra_S13	mosquitos	18	Alameda	genus	Culex erythrothorax	Arthropoda
446	CMS001_015_Ra_S13	bees	1	Alameda	species	Culex erythrothorax	Arthropoda
447	CMS001_015_Ra_S13	roaches	0	Alameda	species	Culex erythrothorax	Arthropoda
448	CMS001_015_Ra_S13	mites & ticks	0	Alameda	species	Culex erythrothorax	Arthropoda
449	CMS001_015_Ra_S13	beetles	1	Alameda	species	Culex erythrothorax	Arthropoda
450	CMS001_015_Ra_S13	moths	4	Alameda	species	Culex erythrothorax	Arthropoda
451	CMS001_015_Ra_S13	butterflies	2	Alameda	species	Culex erythrothorax	Arthropoda
452	CMS001_015_Ra_S13	aphids	1	Alameda	subfamily	Culex erythrothorax	Arthropoda
453	CMS001_015_Ra_S13	spiders	0	Alameda	species	Culex erythrothorax	Arthropoda
454	CMS001_015_Ra_S13	arachnids	0	Alameda	class	Culex erythrothorax	Arthropoda
455	CMS001_015_Ra_S13	ants	4	Alameda	species	Culex erythrothorax	Arthropoda
456	CMS001_015_Ra_S13	crustaceans	0	Alameda	species	Culex erythrothorax	Arthropoda
457	CMS001_015_Ra_S13	arthropods	0	Alameda	phylum	Culex erythrothorax	Arthropoda
458	CMS001_015_Ra_S13	psyllids	1	Alameda	species	Culex erythrothorax	Arthropoda
459	CMS001_015_Ra_S13	horseshoe crabs	0	Alameda	species	Culex erythrothorax	Arthropoda
460	CMS001_015_Ra_S13	scorpions	0	Alameda	species	Culex erythrothorax	Arthropoda
461	CMS001_015_Ra_S13	bugs	1	Alameda	species	Culex erythrothorax	Arthropoda
462	CMS001_015_Ra_S13	fleas	1	Alameda	species	Culex erythrothorax	Arthropoda
463	CMS001_015_Ra_S13	wasps &c.	1	Alameda	subspecies	Culex erythrothorax	Arthropoda
464	CMS001_015_Ra_S13	scale insects	0	Alameda	species	Culex erythrothorax	Arthropoda
465	CMS001_015_Ra_S13	hymenopterans	1	Alameda	species	Culex erythrothorax	Arthropoda
466	CMS001_015_Ra_S13	termites	1	Alameda	species	Culex erythrothorax	Arthropoda
467	CMS001_015_Ra_S13	basidiomycetes	0	Alameda	genus	Culex erythrothorax	Arthropoda
468	CMS001_015_Ra_S13	springtails	1	Alameda	subfamily	Culex erythrothorax	Arthropoda
469	CMS001_015_Ra_S13	insects	3	Alameda	cohort	Culex erythrothorax	Arthropoda
470	CMS001_015_Ra_S13	lice	0	Alameda	subspecies	Culex erythrothorax	Arthropoda
471	CMS001_015_Ra_S13	amphipods	0	Alameda	species	Culex erythrothorax	Arthropoda
472	CMS001_015_Ra_S13	booklice	0	Alameda	species	Culex erythrothorax	Arthropoda
473	CMS001_015_Ra_S13	grasshoppers	0	Alameda	species	Culex erythrothorax	Arthropoda
474	CMS001_015_Ra_S13	caddisflies	0	Alameda	species	Culex erythrothorax	Arthropoda
475	CMS001_015_Ra_S13	whiteflies	1	Alameda	species	Culex erythrothorax	Arthropoda
476	CMS001_015_Ra_S13	thrips	0	Alameda	species	Culex erythrothorax	Arthropoda
477	CMS001_016_Ra_S6	flies	38	Alameda	no rank	Culiseta inornata	Arthropoda
478	CMS001_016_Ra_S6	ascomycetes	0	Alameda	infraorder	Culiseta inornata	Arthropoda
479	CMS001_016_Ra_S6	mosquitos	31	Alameda	genus	Culiseta inornata	Arthropoda
480	CMS001_016_Ra_S6	bees	7	Alameda	species	Culiseta inornata	Arthropoda
481	CMS001_016_Ra_S6	roaches	1	Alameda	species	Culiseta inornata	Arthropoda
482	CMS001_016_Ra_S6	mites & ticks	1	Alameda	species	Culiseta inornata	Arthropoda
483	CMS001_016_Ra_S6	beetles	7	Alameda	species	Culiseta inornata	Arthropoda
484	CMS001_016_Ra_S6	moths	13	Alameda	species	Culiseta inornata	Arthropoda
485	CMS001_016_Ra_S6	butterflies	4	Alameda	species	Culiseta inornata	Arthropoda
486	CMS001_016_Ra_S6	aphids	7	Alameda	subfamily	Culiseta inornata	Arthropoda
487	CMS001_016_Ra_S6	spiders	2	Alameda	species	Culiseta inornata	Arthropoda
488	CMS001_016_Ra_S6	arachnids	0	Alameda	class	Culiseta inornata	Arthropoda
489	CMS001_016_Ra_S6	ants	13	Alameda	species	Culiseta inornata	Arthropoda
490	CMS001_016_Ra_S6	crustaceans	1	Alameda	species	Culiseta inornata	Arthropoda
491	CMS001_016_Ra_S6	arthropods	2	Alameda	phylum	Culiseta inornata	Arthropoda
492	CMS001_016_Ra_S6	psyllids	1	Alameda	species	Culiseta inornata	Arthropoda
493	CMS001_016_Ra_S6	horseshoe crabs	1	Alameda	species	Culiseta inornata	Arthropoda
494	CMS001_016_Ra_S6	scorpions	1	Alameda	species	Culiseta inornata	Arthropoda
495	CMS001_016_Ra_S6	bugs	3	Alameda	species	Culiseta inornata	Arthropoda
496	CMS001_016_Ra_S6	fleas	1	Alameda	species	Culiseta inornata	Arthropoda
497	CMS001_016_Ra_S6	wasps &c.	8	Alameda	subspecies	Culiseta inornata	Arthropoda
498	CMS001_016_Ra_S6	scale insects	0	Alameda	species	Culiseta inornata	Arthropoda
499	CMS001_016_Ra_S6	hymenopterans	3	Alameda	species	Culiseta inornata	Arthropoda
500	CMS001_016_Ra_S6	termites	2	Alameda	species	Culiseta inornata	Arthropoda
501	CMS001_016_Ra_S6	basidiomycetes	0	Alameda	genus	Culiseta inornata	Arthropoda
502	CMS001_016_Ra_S6	springtails	2	Alameda	subfamily	Culiseta inornata	Arthropoda
503	CMS001_016_Ra_S6	insects	3	Alameda	cohort	Culiseta inornata	Arthropoda
504	CMS001_016_Ra_S6	lice	1	Alameda	subspecies	Culiseta inornata	Arthropoda
505	CMS001_016_Ra_S6	amphipods	0	Alameda	species	Culiseta inornata	Arthropoda
506	CMS001_016_Ra_S6	booklice	0	Alameda	species	Culiseta inornata	Arthropoda
507	CMS001_016_Ra_S6	grasshoppers	0	Alameda	species	Culiseta inornata	Arthropoda
508	CMS001_016_Ra_S6	caddisflies	0	Alameda	species	Culiseta inornata	Arthropoda
509	CMS001_016_Ra_S6	whiteflies	0	Alameda	species	Culiseta inornata	Arthropoda
510	CMS001_016_Ra_S6	thrips	0	Alameda	species	Culiseta inornata	Arthropoda
511	CMS001_017_Ra_S6	flies	17	NA	no rank	NA	Arthropoda
512	CMS001_017_Ra_S6	ascomycetes	1	NA	infraorder	NA	Arthropoda
513	CMS001_017_Ra_S6	mosquitos	22	NA	genus	NA	Arthropoda
514	CMS001_017_Ra_S6	bees	3	NA	species	NA	Arthropoda
515	CMS001_017_Ra_S6	roaches	0	NA	species	NA	Arthropoda
516	CMS001_017_Ra_S6	mites & ticks	1	NA	species	NA	Arthropoda
517	CMS001_017_Ra_S6	beetles	3	NA	species	NA	Arthropoda
518	CMS001_017_Ra_S6	moths	4	NA	species	NA	Arthropoda
519	CMS001_017_Ra_S6	butterflies	1	NA	species	NA	Arthropoda
520	CMS001_017_Ra_S6	aphids	1	NA	subfamily	NA	Arthropoda
521	CMS001_017_Ra_S6	spiders	1	NA	species	NA	Arthropoda
522	CMS001_017_Ra_S6	arachnids	0	NA	class	NA	Arthropoda
523	CMS001_017_Ra_S6	ants	11	NA	species	NA	Arthropoda
524	CMS001_017_Ra_S6	crustaceans	0	NA	species	NA	Arthropoda
525	CMS001_017_Ra_S6	arthropods	1	NA	phylum	NA	Arthropoda
526	CMS001_017_Ra_S6	psyllids	1	NA	species	NA	Arthropoda
527	CMS001_017_Ra_S6	horseshoe crabs	0	NA	species	NA	Arthropoda
528	CMS001_017_Ra_S6	scorpions	1	NA	species	NA	Arthropoda
529	CMS001_017_Ra_S6	bugs	1	NA	species	NA	Arthropoda
530	CMS001_017_Ra_S6	fleas	0	NA	species	NA	Arthropoda
531	CMS001_017_Ra_S6	wasps &c.	0	NA	subspecies	NA	Arthropoda
532	CMS001_017_Ra_S6	scale insects	0	NA	species	NA	Arthropoda
533	CMS001_017_Ra_S6	hymenopterans	3	NA	species	NA	Arthropoda
534	CMS001_017_Ra_S6	termites	1	NA	species	NA	Arthropoda
535	CMS001_017_Ra_S6	basidiomycetes	0	NA	genus	NA	Arthropoda
536	CMS001_017_Ra_S6	springtails	1	NA	subfamily	NA	Arthropoda
537	CMS001_017_Ra_S6	insects	3	NA	cohort	NA	Arthropoda
538	CMS001_017_Ra_S6	lice	0	NA	subspecies	NA	Arthropoda
539	CMS001_017_Ra_S6	amphipods	0	NA	species	NA	Arthropoda
540	CMS001_017_Ra_S6	booklice	0	NA	species	NA	Arthropoda
541	CMS001_017_Ra_S6	grasshoppers	0	NA	species	NA	Arthropoda
542	CMS001_017_Ra_S6	caddisflies	0	NA	species	NA	Arthropoda
543	CMS001_017_Ra_S6	whiteflies	1	NA	species	NA	Arthropoda
544	CMS001_017_Ra_S6	thrips	0	NA	species	NA	Arthropoda
545	CMS001_018_Ra_S14	flies	8	Alameda	no rank	Culex erythrothorax	Arthropoda
546	CMS001_018_Ra_S14	ascomycetes	0	Alameda	infraorder	Culex erythrothorax	Arthropoda
547	CMS001_018_Ra_S14	mosquitos	19	Alameda	genus	Culex erythrothorax	Arthropoda
548	CMS001_018_Ra_S14	bees	0	Alameda	species	Culex erythrothorax	Arthropoda
549	CMS001_018_Ra_S14	roaches	0	Alameda	species	Culex erythrothorax	Arthropoda
550	CMS001_018_Ra_S14	mites & ticks	1	Alameda	species	Culex erythrothorax	Arthropoda
551	CMS001_018_Ra_S14	beetles	3	Alameda	species	Culex erythrothorax	Arthropoda
552	CMS001_018_Ra_S14	moths	5	Alameda	species	Culex erythrothorax	Arthropoda
553	CMS001_018_Ra_S14	butterflies	1	Alameda	species	Culex erythrothorax	Arthropoda
554	CMS001_018_Ra_S14	aphids	0	Alameda	subfamily	Culex erythrothorax	Arthropoda
555	CMS001_018_Ra_S14	spiders	1	Alameda	species	Culex erythrothorax	Arthropoda
556	CMS001_018_Ra_S14	arachnids	0	Alameda	class	Culex erythrothorax	Arthropoda
557	CMS001_018_Ra_S14	ants	5	Alameda	species	Culex erythrothorax	Arthropoda
558	CMS001_018_Ra_S14	crustaceans	0	Alameda	species	Culex erythrothorax	Arthropoda
559	CMS001_018_Ra_S14	arthropods	1	Alameda	phylum	Culex erythrothorax	Arthropoda
560	CMS001_018_Ra_S14	psyllids	1	Alameda	species	Culex erythrothorax	Arthropoda
561	CMS001_018_Ra_S14	horseshoe crabs	0	Alameda	species	Culex erythrothorax	Arthropoda
562	CMS001_018_Ra_S14	scorpions	0	Alameda	species	Culex erythrothorax	Arthropoda
563	CMS001_018_Ra_S14	bugs	0	Alameda	species	Culex erythrothorax	Arthropoda
564	CMS001_018_Ra_S14	fleas	1	Alameda	species	Culex erythrothorax	Arthropoda
565	CMS001_018_Ra_S14	wasps &c.	0	Alameda	subspecies	Culex erythrothorax	Arthropoda
566	CMS001_018_Ra_S14	scale insects	0	Alameda	species	Culex erythrothorax	Arthropoda
567	CMS001_018_Ra_S14	hymenopterans	1	Alameda	species	Culex erythrothorax	Arthropoda
568	CMS001_018_Ra_S14	termites	1	Alameda	species	Culex erythrothorax	Arthropoda
569	CMS001_018_Ra_S14	basidiomycetes	0	Alameda	genus	Culex erythrothorax	Arthropoda
570	CMS001_018_Ra_S14	springtails	0	Alameda	subfamily	Culex erythrothorax	Arthropoda
571	CMS001_018_Ra_S14	insects	2	Alameda	cohort	Culex erythrothorax	Arthropoda
572	CMS001_018_Ra_S14	lice	0	Alameda	subspecies	Culex erythrothorax	Arthropoda
573	CMS001_018_Ra_S14	amphipods	0	Alameda	species	Culex erythrothorax	Arthropoda
574	CMS001_018_Ra_S14	booklice	0	Alameda	species	Culex erythrothorax	Arthropoda
575	CMS001_018_Ra_S14	grasshoppers	0	Alameda	species	Culex erythrothorax	Arthropoda
576	CMS001_018_Ra_S14	caddisflies	0	Alameda	species	Culex erythrothorax	Arthropoda
577	CMS001_018_Ra_S14	whiteflies	1	Alameda	species	Culex erythrothorax	Arthropoda
578	CMS001_018_Ra_S14	thrips	0	Alameda	species	Culex erythrothorax	Arthropoda
579	CMS001_019_Ra_S14	flies	6	Alameda	no rank	Culex erythrothorax	Arthropoda
580	CMS001_019_Ra_S14	ascomycetes	0	Alameda	infraorder	Culex erythrothorax	Arthropoda
581	CMS001_019_Ra_S14	mosquitos	19	Alameda	genus	Culex erythrothorax	Arthropoda
582	CMS001_019_Ra_S14	bees	1	Alameda	species	Culex erythrothorax	Arthropoda
583	CMS001_019_Ra_S14	roaches	0	Alameda	species	Culex erythrothorax	Arthropoda
584	CMS001_019_Ra_S14	mites & ticks	1	Alameda	species	Culex erythrothorax	Arthropoda
585	CMS001_019_Ra_S14	beetles	0	Alameda	species	Culex erythrothorax	Arthropoda
586	CMS001_019_Ra_S14	moths	2	Alameda	species	Culex erythrothorax	Arthropoda
587	CMS001_019_Ra_S14	butterflies	0	Alameda	species	Culex erythrothorax	Arthropoda
588	CMS001_019_Ra_S14	aphids	1	Alameda	subfamily	Culex erythrothorax	Arthropoda
589	CMS001_019_Ra_S14	spiders	1	Alameda	species	Culex erythrothorax	Arthropoda
590	CMS001_019_Ra_S14	arachnids	0	Alameda	class	Culex erythrothorax	Arthropoda
